NORD ID	subject_label	MONDO ID	mondo_id	xref	synonym	synonym_source	subset	subset_source
1602	Prader-Willi Syndrome	0008300	MONDO:0008300	NORD:1602	Prader-Willi syndrome	NORD:1602	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1602
1603	Precocious Puberty	0000088	MONDO:0000088	NORD:1603	precocious puberty	NORD:1603	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1603
1604	Primary Biliary Cholangitis	0005388	MONDO:0005388	NORD:1604	primary biliary cholangitis	NORD:1604	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1604
1605	Primary Ciliary Dyskinesia	0016575	MONDO:0016575	NORD:1605	primary ciliary dyskinesia	NORD:1605	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1605
1606	Primary Craniosynostosis	0007399	MONDO:0007399	NORD:1606	TWIST1-related craniosynostosis	NORD:1606	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1606
1607	Primary Gastric Lymphoma	0001059	MONDO:0001059	NORD:1607	gastric lymphoma	NORD:1607	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1607
1608	Primary Hyperoxaluria	0002474	MONDO:0002474	NORD:1608	primary hyperoxaluria	NORD:1608	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1608
1609	Primary Intestinal Lymphangiectasia	0007916	MONDO:0007916	NORD:1609	primary intestinal lymphangiectasia	NORD:1609	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1609
1610	Primary Lateral Sclerosis	0018155	MONDO:0018155	NORD:1610	lateral sclerosis	NORD:1610	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1610
1611	Primary Myelofibrosis	0009692	MONDO:0009692	NORD:1611	primary myelofibrosis	NORD:1611	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1611
1612	Primary Orthostatic Tremor	0016546	MONDO:0016546	NORD:1612	primary orthostatic tremor	NORD:1612	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1612
1613	Primary Sclerosing Cholangitis	0013433	MONDO:0013433	NORD:1613	primary sclerosing cholangitis	NORD:1613	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1613
1615	Proctitis	0019084	MONDO:0019084	NORD:1615	radiation proctitis	NORD:1615	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1615
1616	Progressive Multifocal Leukoencephalopathy	0016318	MONDO:0016318	NORD:1616	progressive multifocal leukoencephalopathy	NORD:1616	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1616
1617	Progressive Myoclonus Epilepsy	0020074	MONDO:0020074	NORD:1617	progressive myoclonus epilepsy	NORD:1617	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1617
1618	Progressive Osseous Heteroplasia	0008153	MONDO:0008153	NORD:1618	progressive osseous heteroplasia	NORD:1618	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1618
1619	Progressive Supranuclear Palsy	0019037	MONDO:0019037	NORD:1619	progressive supranuclear palsy	NORD:1619	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1619
1620	Erythrokeratoderma	0019270	MONDO:0019270	NORD:1620	erythrokeratoderma	NORD:1620	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1620
1621	Prolactinoma	0010911	MONDO:0010911	NORD:1621	prolactin-producing pituitary gland adenoma	NORD:1621	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1621
1622	Proteus Syndrome	0008318	MONDO:0008318	NORD:1622	Proteus syndrome	NORD:1622	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1622
1623	Prune Belly Syndrome	0007032	MONDO:0007032	NORD:1623	prune belly syndrome	NORD:1623	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1623
1624	Pseudo Hurler Polydystrophy	0018931	MONDO:0018931	NORD:1624	mucolipidosis type III, alpha/beta	NORD:1624	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1624
1625	Pseudoachondroplasia	0008322	MONDO:0008322	NORD:1625	pseudoachondroplasia	NORD:1625	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1625
1627	Pseudohypoparathyroidism	0019992	MONDO:0019992	NORD:1627	pseudohypoparathyroidism	NORD:1627	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1627
1628	Pseudomyxoma Peritonei	0017048	MONDO:0017048	NORD:1628	pseudomyxoma peritonei	NORD:1628	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1628
1629	Pseudoxanthoma Elasticum	0009925	MONDO:0009925	NORD:1629	autosomal recessive inherited pseudoxanthoma elasticum	NORD:1629	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1629
1631	PTEN Hamartoma Tumor Syndrome	0017623	MONDO:0017623	NORD:1631	PTEN hamartoma tumor syndrome	NORD:1631	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1631
1632	Pterygium Syndrome, Multiple	0017415	MONDO:0017415	NORD:1632	multiple pterygium syndrome	NORD:1632	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1632
1633	Pulmonary Alveolar Proteinosis	0012579	MONDO:0012579	NORD:1633	autoimmune pulmonary alveolar proteinosis	NORD:1633	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1633
1634	Pulmonary Arterial Hypertension	0015924	MONDO:0015924	NORD:1634	pulmonary arterial hypertension	NORD:1634	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1634
1636	Pure Red Cell Aplasia, Acquired	0001705	MONDO:0001705	NORD:1636	pure red-cell aplasia	NORD:1636	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1636
1637	Pycnodysostosis	0009940	MONDO:0009940	NORD:1637	pycnodysostosis	NORD:1637	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1637
1638	Pyoderma Gangrenosum	0018824	MONDO:0018824	NORD:1638	pyoderma gangrenosum	NORD:1638	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1638
1639	Pyridoxine-Dependent Epilepsy	0009945	MONDO:0009945	NORD:1639	pyridoxine-dependent epilepsy	NORD:1639	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1639
1641	Pyruvate Dehydrogenase Complex Deficiency	0019169	MONDO:0019169	NORD:1641	pyruvate dehydrogenase deficiency	NORD:1641	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1641
1642	Pyruvate Kinase Deficiency	0009950	MONDO:0009950	NORD:1642	pyruvate kinase deficiency of red cells	NORD:1642	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1642
1643	Q fever	0019186	MONDO:0019186	NORD:1643	Q fever	NORD:1643	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1643
1644	Rabies	0019173	MONDO:0019173	NORD:1644	rabies	NORD:1644	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1644
1645	Rabson-Mendenhall Syndrome	0009874	MONDO:0009874	NORD:1645	Rabson-Mendenhall syndrome	NORD:1645	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1645
1647	Ramsay Hunt Syndrome	0005769	MONDO:0005769	NORD:1647	geniculate herpes zoster	NORD:1647	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1647
1648	Rapid-onset Obesity with Hypothalamic Dysfunction, Hypoventilation, and Autonomic Dysregulation	0017408	MONDO:0017408	NORD:1648	rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	NORD:1648	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1648
1649	Rasmussen Encephalitis	0016019	MONDO:0016019	NORD:1649	Rasmussen subacute encephalitis	NORD:1649	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1649
1650	Reactive Arthritis	0017376	MONDO:0017376	NORD:1650	reactive arthritis	NORD:1650	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1650
1651	Recurrent Respiratory Papillomatosis	0018955	MONDO:0018955	NORD:1651	recurrent respiratory papillomatosis	NORD:1651	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1651
1652	Complex Regional Pain Syndrome	0019369	MONDO:0019369	NORD:1652	complex regional pain syndrome	NORD:1652	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1652
1653	Refractory Celiac Disease	0018353	MONDO:0018353	NORD:1653	refractory celiac disease	NORD:1653	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1653
1654	Refsum Disease	0009958	MONDO:0009958	NORD:1654	adult Refsum disease	NORD:1654	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1654
1655	Relapsing Polychondritis	0019125	MONDO:0019125	NORD:1655	relapsing polychondritis	NORD:1655	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1655
1656	Renal Agenesis, Bilateral	0015986	MONDO:0015986	NORD:1656	bilateral renal agenesis	NORD:1656	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1656
1657	Renal Cell Carcinoma	0005086	MONDO:0005086	NORD:1657	renal cell carcinoma	NORD:1657	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1657
1658	Renal Glycosuria	0009297	MONDO:0009297	NORD:1658	familial renal glucosuria	NORD:1658	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1658
1659	Respiratory Distress Syndrome, Infant	0009971	MONDO:0009971	NORD:1659	respiratory distress syndrome in premature infants	NORD:1659	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1659
1661	Retinitis Pigmentosa	0019200	MONDO:0019200	NORD:1661	retinitis pigmentosa	NORD:1661	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1661
1662	Retinoblastoma	0008380	MONDO:0008380	NORD:1662	retinoblastoma	NORD:1662	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1662
1663	Retinopathy of Prematurity	0006952	MONDO:0006952	NORD:1663	retinopathy of prematurity	NORD:1663	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1663
1665	Retroperitoneal Fibrosis	0018848	MONDO:0018848	NORD:1665	IgG4-related retroperitoneal fibrosis	NORD:1665	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1665
1666	Rett Syndrome	0010726	MONDO:0010726	NORD:1666	Rett syndrome	NORD:1666	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1666
1668	Rheumatic Fever	0017767	MONDO:0017767	NORD:1668	rheumatic fever	NORD:1668	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1668
1670	Axenfeld-Rieger Syndrome	0019187	MONDO:0019187	NORD:1670	Axenfeld-Rieger syndrome	NORD:1670	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1670
1671	Ring Chromosome 4	0015439	MONDO:0015439	NORD:1671	ring chromosome 4	NORD:1671	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1671
1673	Robinow Syndrome	0019978	MONDO:0019978	NORD:1673	Robinow syndrome	NORD:1673	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1673
1674	Rocky Mountain Spotted Fever	0019359	MONDO:0019359	NORD:1674	Rocky mountain spotted fever	NORD:1674	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1674
1675	Long QT Syndrome	0019171	MONDO:0019171	NORD:1675	familial long QT syndrome	NORD:1675	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1675
1676	Rosai-Dorfman Disease	0006412	MONDO:0006412	NORD:1676	sinus histiocytosis with massive lymphadenopathy	NORD:1676	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1676
1677	Rosenberg Chutorian Syndrome	0010699	MONDO:0010699	NORD:1677	Charcot-Marie-Tooth disease X-linked recessive 5	NORD:1677	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1677
1678	Rothmund-Thomson Syndrome	0010002	MONDO:0010002	NORD:1678	Rothmund-Thomson syndrome	NORD:1678	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1678
1679	Roussy L̩vy Syndrome	0008392	MONDO:0008392	NORD:1679	Roussy-Levy syndrome	NORD:1679	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1679
1681	Rubella, Congenital	0017361	MONDO:0017361	NORD:1681	congenital rubella syndrome	NORD:1681	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1681
1682	Rubinstein Taybi Syndrome	0019188	MONDO:0019188	NORD:1682	Rubinstein-Taybi syndrome	NORD:1682	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1682
1683	Russell-Silver Syndrome	0008394	MONDO:0008394	NORD:1683	Silver-Russell syndrome	NORD:1683	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1683
1684	Bannayan-Riley-Ruvalcaba Syndrome	0007924	MONDO:0007924	NORD:1684	Bannayan-Riley-Ruvalcaba syndrome	NORD:1684	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1684
1685	Sacrococcygeal Teratoma	0042727	MONDO:0042727	NORD:1685	sacrococcygeal teratoma	NORD:1685	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1685
1686	Saethre Chotzen Syndrome	0007042	MONDO:0007042	NORD:1686	Saethre-Chotzen syndrome	NORD:1686	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1686
1688	Sandhoff Disease	0010006	MONDO:0010006	NORD:1688	Sandhoff disease	NORD:1688	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1688
1689	Classic Infantile CLN1 Disease	0019261	MONDO:0019261	NORD:1689	infantile neuronal ceroid lipofuscinosis	NORD:1689	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1689
1690	Sarcoidosis	0019338	MONDO:0019338	NORD:1690	sarcoidosis	NORD:1690	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1690
1691	Schimke Immuno-Osseous Dysplasia	0009458	MONDO:0009458	NORD:1691	Schimke immuno-osseous dysplasia	NORD:1691	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1691
1692	Nevus Sebaceus Syndrome	0008097	MONDO:0008097	NORD:1692	linear nevus sebaceous syndrome	NORD:1692	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1692
1693	Schindler disease	0017779	MONDO:0017779	NORD:1693	alpha-N-acetylgalactosaminidase deficiency	NORD:1693	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1693
1694	Schinzel Giedion Syndrome	0010010	MONDO:0010010	NORD:1694	Schinzel-Giedion syndrome	NORD:1694	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1694
1695	Schinzel Syndrome	0008411	MONDO:0008411	NORD:1695	ulnar-mammary syndrome	NORD:1695	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1695
1696	Schnitzler Syndrome	0018304	MONDO:0018304	NORD:1696	Schnitzler syndrome	NORD:1696	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1696
1697	Schwartz Jampel Syndrome	0009717	MONDO:0009717	NORD:1697	Schwartz-Jampel syndrome	NORD:1697	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1697
1698	Scleroderma	0019340	MONDO:0019340	NORD:1698	scleroderma	NORD:1698	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1698
1699	Mesenteric Panniculitis	0016544	MONDO:0016544	NORD:1699	IgG4-related mesenteritis	NORD:1699	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1699
1701	Seckel Syndrome	0019342	MONDO:0019342	NORD:1701	Seckel syndrome	NORD:1701	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1701
1702	Segawa Syndrome	0007495	MONDO:0007495	NORD:1702	dystonia 5	NORD:1702	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1702
1703	Sennetsu Fever	0000332	MONDO:0000332	NORD:1703	sennetsu fever	NORD:1703	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1703
1704	Setleis Syndrome	0013996	MONDO:0013996	NORD:1704	focal facial dermal dysplasia type II	NORD:1704	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1704
1705	Severe Chronic Neutropenia	0018542	MONDO:0018542	NORD:1705	severe congenital neutropenia	NORD:1705	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1705
1706	Severe Combined Immunodeficiency	0015974	MONDO:0015974	NORD:1706	severe combined immunodeficiency	NORD:1706	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1706
1707	Sheehan Syndrome	0017844	MONDO:0017844	NORD:1707	Sezary syndrome	NORD:1707	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1707
1708	Short Bowel Syndrome	0015183	MONDO:0015183	NORD:1708	short bowel syndrome	NORD:1708	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1708
1709	Short Chain Acyl CoA Dehydrogenase Deficiency	0008722	MONDO:0008722	NORD:1709	short chain acyl-CoA dehydrogenase deficiency	NORD:1709	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1709
1710	SHORT Syndrome	0010026	MONDO:0010026	NORD:1710	SHORT syndrome	NORD:1710	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1710
1711	Shwachman Diamond Syndrome	0009833	MONDO:0009833	NORD:1711	Shwachman-Diamond syndrome	NORD:1711	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1711
1713	Sialidosis	0017734	MONDO:0017734	NORD:1713	sialidosis	NORD:1713	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1713
1714	Sickle Cell Disease	0011382	MONDO:0011382	NORD:1714	sickle cell anemia	NORD:1714	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1714
1717	Simpson-Golabi-Behmel Syndrome	0010731	MONDO:0010731	NORD:1717	Simpson-Golabi-Behmel syndrome	NORD:1717	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1717
1718	Singleton Merten syndrome	0008429	MONDO:0008429	NORD:1718	Singleton-Merten dysplasia	NORD:1718	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1718
1720	Sirenomelia	0017850	MONDO:0017850	NORD:1720	sirenomelia	NORD:1720	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1720
1722	Mucopolysaccharidosis Type VII	0009662	MONDO:0009662	NORD:1722	mucopolysaccharidosis type 7	NORD:1722	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1722
1724	Smith-Lemli-Opitz Syndrome	0010035	MONDO:0010035	NORD:1724	Smith-Lemli-Opitz syndrome	NORD:1724	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1724
1725	Smith Magenis Syndrome	0008434	MONDO:0008434	NORD:1725	Smith-Magenis syndrome	NORD:1725	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1725
1726	Sneddon Syndrome	0008436	MONDO:0008436	NORD:1726	Sneddon syndrome	NORD:1726	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1726
1727	Sotos Syndrome	0019349	MONDO:0019349	NORD:1727	Sotos syndrome	NORD:1727	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1727
1728	Spina Bifida	0008449	MONDO:0008449	NORD:1728	spina bifida	NORD:1728	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1728
1729	Spinal Muscular Atrophy	0019079	MONDO:0019079	NORD:1729	proximal spinal muscular atrophy	NORD:1729	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1729
1730	Spinocerebellar Ataxia with Axonal Neuropathy	0011801	MONDO:0011801	NORD:1730	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 1	NORD:1730	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1730
1731	Split Hand/Split Foot Malformation	0016576	MONDO:0016576	NORD:1731	split hand-foot malformation	NORD:1731	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1731
1732	Spondyloepiphyseal Dysplasia Tarda	0019667	MONDO:0019667	NORD:1732	spondyloepiphyseal dysplasia tarda	NORD:1732	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1732
1733	Spondyloepiphyseal Dysplasia, Congenital	0008471	MONDO:0008471	NORD:1733	spondyloepiphyseal dysplasia congenita	NORD:1733	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1733
1734	Sporadic Inclusion Body Myositis	0007827	MONDO:0007827	NORD:1734	inclusion body myositis	NORD:1734	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1734
1736	Sprengel Deformity	0008482	MONDO:0008482	NORD:1736	Sprengel deformity	NORD:1736	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1736
1739	Stickler Syndrome	0019354	MONDO:0019354	NORD:1739	Stickler syndrome	NORD:1739	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1739
1740	Stiff-person syndrome	0008491	MONDO:0008491	NORD:1740	stiff-person syndrome	NORD:1740	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1740
1741	Sturge Weber Syndrome	0008501	MONDO:0008501	NORD:1741	Sturge-Weber syndrome	NORD:1741	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1741
1743	Subacute Sclerosing Panencephalitis	0009835	MONDO:0009835	NORD:1743	subacute sclerosing panencephalitis	NORD:1743	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1743
1746	Summitt Syndrome	0010090	MONDO:0010090	NORD:1746	Summitt syndrome	NORD:1746	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1746
1747	Susac Syndrome	0019390	MONDO:0019390	NORD:1747	Susac syndrome	NORD:1747	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1747
1749	Sweet Syndrome	0011959	MONDO:0011959	NORD:1749	sweet syndrome	NORD:1749	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1749
1750	Swyer syndrome	0010765	MONDO:0010765	NORD:1750	46,XY complete gonadal dysgenesis	NORD:1750	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1750
1753	Congenital Syphilis	0005714	MONDO:0005714	NORD:1753	congenital syphilis	NORD:1753	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1753
1755	Syringomyelia	0017987	MONDO:0017987	NORD:1755	syringomyelia	NORD:1755	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1755
1757	Tangier Disease	0008783	MONDO:0008783	NORD:1757	Tangier disease	NORD:1757	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1757
1759	Tarlov Cysts	0019000	MONDO:0019000	NORD:1759	perineural cyst	NORD:1759	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1759
1761	Tay Sachs Disease	0010100	MONDO:0010100	NORD:1761	Tay-Sachs disease	NORD:1761	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1761
1762	Tethered Cord Syndrome	0017086	MONDO:0017086	NORD:1762	primary tethered cord syndrome	NORD:1762	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1762
1764	Tetralogy of Fallot	0008542	MONDO:0008542	NORD:1764	tetralogy of fallot	NORD:1764	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1764
1765	Beta Thalassemia	0019402	MONDO:0019402	NORD:1765	beta thalassemia	NORD:1765	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1765
1766	Thoracic Outlet Syndrome	0005979	MONDO:0005979	NORD:1766	thoracic outlet syndrome	NORD:1766	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1766
1767	Three M Syndrome	0007477	MONDO:0007477	NORD:1767	3-M syndrome	NORD:1767	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1767
1768	Thrombocytopenia Absent Radius Syndrome	0010121	MONDO:0010121	NORD:1768	thrombocytopenia-absent radius syndrome	NORD:1768	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1768
1769	Thrombotic Thrombocytopenic Purpura	0018896	MONDO:0018896	NORD:1769	thrombotic thrombocytopenic purpura	NORD:1769	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1769
1772	Timothy Syndrome	0010979	MONDO:0010979	NORD:1772	Timothy syndrome	NORD:1772	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1772
1774	Tolosa Hunt Syndrome	0018983	MONDO:0018983	NORD:1774	Tolosa-Hunt syndrome	NORD:1774	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1774
1777	Tooth and Nail Syndrome	0008582	MONDO:0008582	NORD:1777	tooth and nail syndrome	NORD:1777	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1777
1780	Townes-Brocks Syndrome	0007142	MONDO:0007142	NORD:1780	Townes-Brocks syndrome	NORD:1780	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1780
1781	Staphylococcal Scalded Skin Syndrome	0018181	MONDO:0018181	NORD:1781	staphylococcal scalded skin syndrome	NORD:1781	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1781
1782	Toxic Shock Syndrome	0001881	MONDO:0001881	NORD:1782	toxic shock syndrome	NORD:1782	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1782
1784	Transverse Myelitis	0021553	MONDO:0021553	NORD:1784	transverse myelitis	NORD:1784	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1784
1785	Treacher Collins Syndrome	0002457	MONDO:0002457	NORD:1785	Treacher-Collins syndrome	NORD:1785	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1785
1786	Tricho Dento Osseous Syndrome	0008592	MONDO:0008592	NORD:1786	tricho-dento-osseous syndrome	NORD:1786	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1786
1787	Trichorhinophalangeal Syndrome Type I	0008596	MONDO:0008596	NORD:1787	trichorhinophalangeal syndrome type I	NORD:1787	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1787
1788	Trichorhinophalangeal Syndrome Type II	0007874	MONDO:0007874	NORD:1788	trichorhinophalangeal syndrome type II	NORD:1788	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1788
1789	Trichorhinophalangeal Syndrome Type III	0008597	MONDO:0008597	NORD:1789	trichorhinophalangeal syndrome, type III	NORD:1789	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1789
1791	Trigeminal Neuralgia	0008599	MONDO:0008599	NORD:1791	trigeminal neuralgia	NORD:1791	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1791
1793	Triosephosphate Isomerase Deficiency	0014221	MONDO:0014221	NORD:1793	triosephosphate isomerase deficiency	NORD:1793	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1793
1794	Triploidy	0018067	MONDO:0018067	NORD:1794	triploidy	NORD:1794	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1794
1795	Trismus-Pseudocamptodactyly Syndrome	0008016	MONDO:0008016	NORD:1795	trismus-pseudocamptodactyly syndrome	NORD:1795	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1795
1796	Trisomy 13 Syndrome	0018068	MONDO:0018068	NORD:1796	trisomy 13	NORD:1796	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1796
1797	Trisomy 18	0018071	MONDO:0018071	NORD:1797	trisomy 18	NORD:1797	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1797
1798	Trisomy X	0018066	MONDO:0018066	NORD:1798	trisomy X	NORD:1798	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1798
1800	Truncus Arteriosus	0018072	MONDO:0018072	NORD:1800	persistent truncus arteriosus	NORD:1800	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1800
1801	Tuberculosis	0018076	MONDO:0018076	NORD:1801	tuberculosis	NORD:1801	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1801
1802	Tuberous Sclerosis	0001734	MONDO:0001734	NORD:1802	tuberous sclerosis	NORD:1802	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1802
