NORD ID	subject_label	MONDO ID	mondo_id	xref	xref_source	synonym	synonym_source	synonym_type	subset	subset_source
860	Bladder Exstrophy-Epispadias-Cloacal Exstrophy Complex	0010805	MONDO:0010805	NORD:860	MONDO:NORD	bladder exstrophy	NORD:860	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:860
862	Blepharophimosis, Ptosis, Epicanthus Inversus Syndrome	0007201	MONDO:0007201	NORD:862	MONDO:NORD	blepharophimosis, ptosis, and epicanthus inversus syndrome	NORD:862	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:862
863	Bloom Syndrome	0008876	MONDO:0008876	NORD:863	MONDO:NORD	Bloom syndrome	NORD:863	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:863
864	Blue Diaper Syndrome	0008877	MONDO:0008877	NORD:864	MONDO:NORD	blue diaper syndrome	NORD:864	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:864
865	Blue Rubber Bleb Nevus syndrome	0007203	MONDO:0007203	NORD:865	MONDO:NORD	blue rubber bleb nevus	NORD:865	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:865
866	Borjeson-Forssman-Lehmann syndrome	0010537	MONDO:0010537	NORD:866	MONDO:NORD	Borjeson-Forssman-Lehmann syndrome	NORD:866	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:866
867	Botulism	0005498	MONDO:0005498	NORD:867	MONDO:NORD	botulism	NORD:867	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:867
868	Bowen Disease	0020761	MONDO:0020761	NORD:868	MONDO:NORD	Bowen disease of the skin	NORD:868	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:868
869	Bowen Hutterite Syndrome	0008879	MONDO:0008879	NORD:869	MONDO:NORD	Bowen-Conradi syndrome	NORD:869	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:869
870	Bowenoid Papulosis	0022022	MONDO:0022022	NORD:870	MONDO:NORD	bowenoid papulosis	NORD:870	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:870
871	Branchio Oculo Facial Syndrome	0007235	MONDO:0007235	NORD:871	MONDO:NORD	branchiooculofacial syndrome	NORD:871	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:871
873	Organizing Pneumonia	0015264	MONDO:0015264	NORD:873	MONDO:NORD	cryptogenic organizing pneumonia	NORD:873	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:873
874	Bronchopulmonary Dysplasia	0019091	MONDO:0019091	NORD:874	MONDO:NORD	bronchopulmonary dysplasia	NORD:874	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:874
875	Brown-Sequard syndrome 	0008853	MONDO:0008853	NORD:875	MONDO:NORD	Barber-Say syndrome	NORD:875	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:875
877	Brucellosis	0005683	MONDO:0005683	NORD:877	MONDO:NORD	brucellosis	NORD:877	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:877
878	Brugada Syndrome	0015263	MONDO:0015263	NORD:878	MONDO:NORD	Brugada syndrome	NORD:878	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:878
879	Budd Chiari Syndrome	0019514	MONDO:0019514	NORD:879	MONDO:NORD	hepatic veno-occlusive disease	NORD:879	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:879
880	Buerger's Disease	0008889	MONDO:0008889	NORD:880	MONDO:NORD	thromboangiitis obliterans	NORD:880	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:880
882	C Syndrome	0008893	MONDO:0008893	NORD:882	MONDO:NORD	C syndrome	NORD:882	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:882
883	CADASIL	0000914	MONDO:0000914	NORD:883	MONDO:NORD	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	NORD:883	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:883
884	Campomelic Syndrome	0007251	MONDO:0007251	NORD:884	MONDO:NORD	campomelic dysplasia	NORD:884	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:884
885	Camurati-Engelmann Disease	0007542	MONDO:0007542	NORD:885	MONDO:NORD	Camurati-Engelmann disease	NORD:885	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:885
886	Canavan Disease	0010079	MONDO:0010079	NORD:886	MONDO:NORD	Canavan disease	NORD:886	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:886
888	CARASIL	0010829	MONDO:0010829	NORD:888	MONDO:NORD	CARASIL syndrome	NORD:888	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:888
890	Carcinoid Syndrome	0100347	MONDO:0100347	NORD:890	MONDO:NORD	carcinoid syndrome	NORD:890	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:890
891	Cardiofaciocutaneous Syndrome	0015280	MONDO:0015280	NORD:891	MONDO:NORD	cardiofaciocutaneous syndrome	NORD:891	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:891
894	Carnitine Palmitoyltransferase 1A Deficiency	0009705	MONDO:0009705	NORD:894	MONDO:NORD	carnitine palmitoyl transferase 1A deficiency	NORD:894	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:894
896	Caroli Disease	0010913	MONDO:0010913	NORD:896	MONDO:NORD	Caroli disease	NORD:896	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:896
897	Carpenter Syndrome	0019012	MONDO:0019012	NORD:897	MONDO:NORD	Carpenter syndrome	NORD:897	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:897
898	Castleman Disease	0015564	MONDO:0015564	NORD:898	MONDO:NORD	Castleman disease	NORD:898	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:898
899	Cat Eye Syndrome	0007276	MONDO:0007276	NORD:899	MONDO:NORD	cat-eye syndrome	NORD:899	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:899
901	Catel Manzke Syndrome	0014507	MONDO:0014507	NORD:901	MONDO:NORD	Catel-Manzke syndrome	NORD:901	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:901
902	Caudal Regression Syndrome	0017607	MONDO:0017607	NORD:902	MONDO:NORD	caudal regression sequence	NORD:902	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:902
904	CDKL5 Deficiency Disorder	0100039	MONDO:0100039	NORD:904	MONDO:NORD	CDKL5 disorder	NORD:904	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:904
909	Centronuclear Myopathy	0018947	MONDO:0018947	NORD:909	MONDO:NORD	centronuclear myopathy	NORD:909	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:909
910	Cerebellar Agenesis	0008939	MONDO:0008939	NORD:910	MONDO:NORD	isolated cerebellar hypoplasia/agenesis	NORD:910	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:910
913	Cerebro Oculo Facio Skeletal Syndrome	0008926	MONDO:0008926	NORD:913	MONDO:NORD	COFS syndrome	NORD:913	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:913
914	Cerebrocostomandibular Syndrome	0007301	MONDO:0007301	NORD:914	MONDO:NORD	cerebrocostomandibular syndrome	NORD:914	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:914
915	Cerebrotendinous Xanthomatosis	0008948	MONDO:0008948	NORD:915	MONDO:NORD	cerebrotendinous xanthomatosis	NORD:915	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:915
918	Chandler's Syndrome	0020369	MONDO:0020369	NORD:918	MONDO:NORD	Chandler syndrome	NORD:918	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:918
919	Charcot-Marie-Tooth Disease	0015626	MONDO:0015626	NORD:919	MONDO:NORD	Charcot-Marie-Tooth disease	NORD:919	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:919
920	CHARGE Syndrome	0008965	MONDO:0008965	NORD:920	MONDO:NORD	CHARGE syndrome	NORD:920	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:920
921	Chediak Higashi Syndrome	0008963	MONDO:0008963	NORD:921	MONDO:NORD	Chediak-Higashi syndrome	NORD:921	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:921
924	Chikungunya	0017941	MONDO:0017941	NORD:924	MONDO:NORD	chikungunya	NORD:924	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:924
926	Cholangiocarcinoma	0019087	MONDO:0019087	NORD:926	MONDO:NORD	cholangiocarcinoma	NORD:926	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:926
928	Cholera	0015766	MONDO:0015766	NORD:928	MONDO:NORD	cholera	NORD:928	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:928
929	Cholesteryl Ester Storage Disease	0019149	MONDO:0019149	NORD:929	MONDO:NORD	cholesteryl ester storage disease	NORD:929	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:929
930	Chondrocalcinosis 2	0007319	MONDO:0007319	NORD:930	MONDO:NORD	chondrocalcinosis 2	NORD:930	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:930
931	Chordoma	0008978	MONDO:0008978	NORD:931	MONDO:NORD	chordoma	NORD:931	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:931
932	Choroideremia	0010557	MONDO:0010557	NORD:932	MONDO:NORD	choroideremia	NORD:932	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:932
933	Choroiditis, Serpiginous	0018152	MONDO:0018152	NORD:933	MONDO:NORD	serpiginous choroiditis	NORD:933	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:933
934	Chromosome 10, Distal Trisomy 10q	0019884	MONDO:0019884	NORD:934	MONDO:NORD	distal trisomy 10q	NORD:934	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:934
937	Chromosome 11, Partial Trisomy 11q	0019885	MONDO:0019885	NORD:937	MONDO:NORD	distal trisomy 11q	NORD:937	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:937
939	Chromosome 14 Ring	0014708	MONDO:0014708	NORD:939	MONDO:NORD	ring chromosome 14	NORD:939	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:939
941	Chromosome 15 Ring	0019908	MONDO:0019908	NORD:941	MONDO:NORD	ring chromosome 15	NORD:941	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:941
942	Chromosome 15, Distal Trisomy 15q	0015728	MONDO:0015728	NORD:942	MONDO:NORD	distal trisomy 15q	NORD:942	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:942
943	Chromosome 18 Ring	0015434	MONDO:0015434	NORD:943	MONDO:NORD	ring chromosome 18	NORD:943	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:943
946	Chromosome 18q- Syndrome	0011147	MONDO:0011147	NORD:946	MONDO:NORD	chromosome 18q deletion syndrome	NORD:946	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:946
947	Chromosome 21 Ring	0015437	MONDO:0015437	NORD:947	MONDO:NORD	ring chromosome 21	NORD:947	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:947
948	Chromosome 22 Ring	0015438	MONDO:0015438	NORD:948	MONDO:NORD	ring chromosome 22	NORD:948	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:948
949	Mosaic Trisomy 22	0019869	MONDO:0019869	NORD:949	MONDO:NORD	mosaic trisomy 22	NORD:949	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:949
951	Chromosome 3, Monosomy 3p	0013424	MONDO:0013424	NORD:951	MONDO:NORD	3p- syndrome	NORD:951	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:951
957	Chromosome 5, Trisomy 5p	0015768	MONDO:0015768	NORD:957	MONDO:NORD	trisomy 5p	NORD:957	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:957
958	Chromosome 6 Ring	0015440	MONDO:0015440	NORD:958	MONDO:NORD	ring chromosome 6	NORD:958	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:958
959	Chromosome 6, Partial Trisomy 6q	0019881	MONDO:0019881	NORD:959	MONDO:NORD	distal trisomy 6q	NORD:959	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:959
962	Chromosome 9 Ring	0019905	MONDO:0019905	NORD:962	MONDO:NORD	ring chromosome 9	NORD:962	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:962
964	Chromosome 9, Tetrasomy 9p	0018030	MONDO:0018030	NORD:964	MONDO:NORD	tetrasomy 9p	NORD:964	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:964
966	Mosaic Trisomy 9	0020490	MONDO:0020490	NORD:966	MONDO:NORD	mosaic trisomy 9	NORD:966	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:966
967	Chronic Eosinophilic Pneumonia	0017363	MONDO:0017363	NORD:967	MONDO:NORD	idiopathic chronic eosinophilic pneumonia	NORD:967	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:967
968	Chronic Granulomatous Disease	0018305	MONDO:0018305	NORD:968	MONDO:NORD	chronic granulomatous disease	NORD:968	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:968
970	Chronic Intestinal Pseudo-Obstruction	0017574	MONDO:0017574	NORD:970	MONDO:NORD	chronic intestinal pseudoobstruction	NORD:970	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:970
971	Chronic Lymphocytic Leukemia	0004948	MONDO:0004948	NORD:971	MONDO:NORD	B-cell chronic lymphocytic leukemia	NORD:971	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:971
973	Churg Strauss Syndrome	0015943	MONDO:0015943	NORD:973	MONDO:NORD	eosinophilic granulomatosis with polyangiitis	NORD:973	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:973
978	Cleidocranial Dysplasia	0007340	MONDO:0007340	NORD:978	MONDO:NORD	cleidocranial dysplasia 1	NORD:978	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:978
979	CLOVES Syndrome	0013038	MONDO:0013038	NORD:979	MONDO:NORD	CLOVES syndrome	NORD:979	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:979
981	Coats Disease	0010269	MONDO:0010269	NORD:981	MONDO:NORD	Coats disease	NORD:981	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:981
982	Cockayne Syndrome	0016006	MONDO:0016006	NORD:982	MONDO:NORD	Cockayne syndrome	NORD:982	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:982
983	Coffin Lowry Syndrome	0010561	MONDO:0010561	NORD:983	MONDO:NORD	Coffin-Lowry syndrome	NORD:983	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:983
984	Coffin Siris Syndrome	0015452	MONDO:0015452	NORD:984	MONDO:NORD	Coffin-Siris syndrome	NORD:984	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:984
986	Cohen Syndrome	0008999	MONDO:0008999	NORD:986	MONDO:NORD	Cohen syndrome	NORD:986	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:986
989	Colorado Tick Fever	0005708	MONDO:0005708	NORD:989	MONDO:NORD	Colorado tick fever	NORD:989	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:989
990	Common Variable Immune Deficiency	0015517	MONDO:0015517	NORD:990	MONDO:NORD	common variable immunodeficiency	NORD:990	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:990
991	Cone Dystrophy	0000455	MONDO:0000455	NORD:991	MONDO:NORD	cone dystrophy	NORD:991	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:991
992	Congenital Adrenal Hyperplasia	0018479	MONDO:0018479	NORD:992	MONDO:NORD	congenital adrenal hyperplasia	NORD:992	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:992
997	Congenital Fibrosis of the Extraocular Muscles	0007614	MONDO:0007614	NORD:997	MONDO:NORD	congenital fibrosis of extraocular muscles	NORD:997	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:997
998	Congenital Generalized Lipodystrophy	0006536	MONDO:0006536	NORD:998	MONDO:NORD	congenital generalized lipodystrophy	NORD:998	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:998
999	Congenital Hyperinsulinism	0019010	MONDO:0019010	NORD:999	MONDO:NORD	congenital isolated hyperinsulinism	NORD:999	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:999
1002	Congenital Pulmonary Lymphangiectasia	0009933	MONDO:0009933	NORD:1002	MONDO:NORD	congenital pulmonary lymphangiectasia	NORD:1002	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1002
1003	Congenital Varicella Syndrome	0017372	MONDO:0017372	NORD:1003	MONDO:NORD	congenital varicella syndrome	NORD:1003	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1003
1005	Conradi-Hünermann-Happle syndrome	0020603	MONDO:0020603	NORD:1005	MONDO:NORD	X-linked chondrodysplasia punctata 2	NORD:1005	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1005
1007	Cor Triatriatum	0015450	MONDO:0015450	NORD:1007	MONDO:NORD	triatrial heart	NORD:1007	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1007
1009	Cornelia de Lange Syndrome	0016033	MONDO:0016033	NORD:1009	MONDO:NORD	Cornelia de Lange syndrome	NORD:1009	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1009
1011	Costello Syndrome	0009026	MONDO:0009026	NORD:1011	MONDO:NORD	Costello syndrome	NORD:1011	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1011
1012	Craniofrontonasal Dysplasia	0010570	MONDO:0010570	NORD:1012	MONDO:NORD	craniofrontonasal syndrome	NORD:1012	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1012
1013	Craniometaphyseal Dysplasia	0015465	MONDO:0015465	NORD:1013	MONDO:NORD	craniometaphyseal dysplasia	NORD:1013	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1013
1014	Creutzfeldt Jakob Disease	0005357	MONDO:0005357	NORD:1014	MONDO:NORD	Creutzfeldt Jacob disease	NORD:1014	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1014
1015	Cri du Chat Syndrome	0007404	MONDO:0007404	NORD:1015	MONDO:NORD	Cri-du-chat syndrome	NORD:1015	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1015
1016	Crigler Najjar Syndrome	0009044	MONDO:0009044	NORD:1016	MONDO:NORD	Crigler-Najjar syndrome	NORD:1016	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1016
1017	Cronkhite-Canada Syndrome	0008283	MONDO:0008283	NORD:1017	MONDO:NORD	Cronkhite-Canada syndrome	NORD:1017	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1017
1018	Crouzon Syndrome	0007405	MONDO:0007405	NORD:1018	MONDO:NORD	Crouzon syndrome	NORD:1018	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1018
