mondo_id	xref_genevalidation	xref_source	see_also	xref_source	synonym	synonym_type	xref_source	subset	subset_source
MONDO:0100278	CGGV:assertion_8460f17d-4d94-4a0c-ac46-41c86ce32e83-2020-02-07T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100278	MONDO:CLINGEN	alanine glyoxylate aminotransferase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013404	CGGV:assertion_d9b3a56b-b188-44d1-9983-a059895c0ba1-2022-12-12T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013404	MONDO:CLINGEN	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014358	CGGV:assertion_59a6c010-95ac-4813-9cf4-5ff60fa5c7e9-2021-11-16T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014358	MONDO:CLINGEN	AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0012078	CGGV:assertion_d0d8d22f-cea6-4f4f-bc71-e85303dccac1-2021-10-26T143345.589Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0012078	MONDO:CLINGEN	Joubert syndrome 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0011528	CGGV:assertion_b34c451d-03a1-42dd-a439-599428b0eb38-2023-07-11T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0011528	MONDO:CLINGEN	hyper-IgM syndrome type 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0011528	CGGV:assertion_dc16b40a-e78d-432a-88e8-f1ee6c0735f3-2023-07-11T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0011528	MONDO:CLINGEN	hyper-IgM syndrome type 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010378	CGGV:assertion_a7afc3bb-7fce-45fd-a275-87277e22b1eb-2018-07-09T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010378	MONDO:CLINGEN	X-linked hereditary sensory and autonomic neuropathy with hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_e917f93b-01ef-42e3-bf8d-b50a91f83f9c-2021-06-14T135732.582Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100438	CGGV:assertion_594ca712-dbb5-408b-8aba-68dbfaf7f778-2023-02-02T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100438	MONDO:CLINGEN	AIPL1-related retinopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009973	CGGV:assertion_aba98528-8032-4dd4-bd1d-5381b102323c-2021-05-20T150257.066Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009973	MONDO:CLINGEN	reticular dysgenesis	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0054731	CGGV:assertion_54a1d538-0afb-47b9-a7b2-e1f8b0afbcc8-2023-03-09T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0054731	MONDO:CLINGEN	spermatogenic failure 27	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016575	CGGV:assertion_8d34669e-fef4-49fb-97af-be7b5c6bea2d-2023-03-09T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016575	MONDO:CLINGEN	primary ciliary dyskinesia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0002442	CGGV:assertion_786eac72-8014-4fdf-b279-10a5faaa09b8-2020-12-15T002607.349Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0002442	MONDO:CLINGEN	long QT syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100283	CGGV:assertion_52b1df18-387f-4c38-a655-682e4d2eb378-2021-07-29T213439.431Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100283	MONDO:CLINGEN	overgrowth syndrome and/or cerebral malformations due to abnormalities in MTOR pathway genes	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0001149	CGGV:assertion_6e3b524c-5d27-43d6-a0db-4f8f7cf1f872-2021-10-26T150030.155Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0001149	MONDO:CLINGEN	microcephaly	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013000	CGGV:assertion_0ac683af-ca8d-46ab-8641-66ab9b537d16-2022-03-11T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013000	MONDO:CLINGEN	porphyria due to ALA dehydratase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010420	CGGV:assertion_61e658f9-fdc9-4b3c-8788-80eb1ad83b0b-2022-03-27T181700.091Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010420	MONDO:CLINGEN	X-linked erythropoietic protoporphyria	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100126	CGGV:assertion_7bfbe962-beb3-4553-9909-a83a3aac2d55-2021-05-18T211134.377Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100126	MONDO:CLINGEN	P5CS deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009401	CGGV:assertion_5edc3f72-31e0-47f8-bcec-e3e5b81c97ae-2020-10-23T171643.432Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009401	MONDO:CLINGEN	hyperprolinemia type 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010083	CGGV:assertion_c3e57466-df2f-4045-b374-010dbd334bfc-2021-04-27T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010083	MONDO:CLINGEN	succinic semialdehyde dehydrogenase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013579	CGGV:assertion_57ca1521-9336-4769-bc55-240089dab917-2022-12-12T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013579	MONDO:CLINGEN	methylmalonate semialdehyde dehydrogenase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009945	CGGV:assertion_7a982307-d8bd-43d1-b356-ef7ee6f32045-2019-07-26T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009945	MONDO:CLINGEN	pyridoxine-dependent epilepsy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013349	CGGV:assertion_3a818528-da84-4204-baf0-88bb0ae5696e-2023-06-21T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013349	MONDO:CLINGEN	ALG11-congenital disorder of glycosylation	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0011783	CGGV:assertion_21631e85-8133-4703-a77c-c046effb6e56-2023-02-15T200000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0011783	MONDO:CLINGEN	ALG12-congenital disorder of glycosylation	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100062	CGGV:assertion_f14dd634-ec5c-48cc-a375-e3cfd0c6e832-2018-04-19T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100062	MONDO:CLINGEN	developmental and epileptic encephalopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010998	CGGV:assertion_1512f6a2-f64c-49d6-ab26-44cdaeef97ee-2022-12-06T070000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010998	MONDO:CLINGEN	ALG3-congenital disorder of glycosylation	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0011291	CGGV:assertion_8a243ba1-c323-4fde-a7d2-74892c6ab367-2022-11-11T190000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0011291	MONDO:CLINGEN	ALG6-congenital disorder of glycosylation 1C	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0054743	CGGV:assertion_13259bf6-e954-4159-b247-c9685638e537-2023-07-10T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0054743	MONDO:CLINGEN	polycystic liver disease 3 with or without kidney cysts	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0700000	CGGV:assertion_38d817af-0a28-4453-a00f-ffccadbd9936-2023-09-11T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0700000	MONDO:CLINGEN	ALG9-associated autosomal dominant polycystic kidney disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013083	CGGV:assertion_ba9f692d-9b6d-4d46-8bfa-009ec20ae538-2022-12-30T180000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013083	MONDO:CLINGEN	neuroblastoma, susceptibility to, 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008763	CGGCIEX:assertion_6238	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008763	MONDO:CLINGEN	Alstrom syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGV:assertion_6312d79f-df12-4ec6-8ce6-0f38f19e617d-2022-02-09T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007798	CGGV:assertion_03912003-38e1-45cc-a005-099e00dd3eec-2021-05-19T070000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007798	MONDO:CLINGEN	obsolete adult hypophosphatasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009428	CGGV:assertion_354366d0-a7f6-472d-a7b2-4b16f6e328ac-2019-01-21T200000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009428	MONDO:CLINGEN	obsolete childhood hypophosphatasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009428	CGGV:assertion_52e23281-c9c5-42fe-a089-2652c3b849f8-2021-03-03T080000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009428	MONDO:CLINGEN	obsolete childhood hypophosphatasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009427	CGGV:assertion_64fd43a0-1c7d-4f34-906c-570d800492bc-2021-06-02T205406.157Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009427	MONDO:CLINGEN	obsolete infantile hypophosphatasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100227	CGGV:assertion_b31dd10c-0b38-4edf-8e23-fb2652c6e939-2023-02-14T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100227	MONDO:CLINGEN	ALS2-related motor neuron disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013271	CGGV:assertion_ade0e1d8-3f68-4276-bc1d-173ca2d4936f-2022-10-13T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013271	MONDO:CLINGEN	frontonasal dysplasia - severe microphthalmia - severe facial clefting syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007636	CGGV:assertion_1b460912-d5fd-4b7b-99da-ccd477fd8139-2022-10-13T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007636	MONDO:CLINGEN	frontorhiny	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013681	CGGV:assertion_3fb8a3ea-cf06-4788-841f-e787f3780a49-2022-03-31T040000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013681	MONDO:CLINGEN	alpha-methylacyl-CoA racemase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0011612	CGGV:assertion_a85e1b07-b975-4c92-b592-7b3e8d35805a-2019-05-24T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0011612	MONDO:CLINGEN	glycine encephalopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0012753	CGGV:assertion_4ee17299-56dd-40a7-8cec-9a316f3e46f2-2022-02-08T000000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0012753	MONDO:CLINGEN	amyotrophic lateral sclerosis type 9	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0011505	CGGV:assertion_df7eb35c-09a3-4df2-bf05-22aee7de3855-2022-09-22T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0011505	MONDO:CLINGEN	familial hypobetalipoproteinemia 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019350	CGGV:assertion_55457b0b-370e-466d-b2da-1cb8d67aecc8-2021-06-23T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019350	MONDO:CLINGEN	hereditary spherocytosis	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019350	CGGV:assertion_82460b48-c4a5-4496-92ce-6fbad632d6d7-2021-03-24T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019350	MONDO:CLINGEN	hereditary spherocytosis	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0015263	CGGCIEX:assertion_10145	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0015263	MONDO:CLINGEN	Brugada syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100038	CGGV:assertion_097e646b-467f-4c08-95d6-958ed324562b-2020-12-15T175241.108Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100038	MONDO:CLINGEN	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0017990	CGGV:assertion_c7e5e43e-1596-4c15-bf14-e9388b204e88-2021-01-20T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0017990	MONDO:CLINGEN	catecholaminergic polymorphic ventricular tachycardia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0002442	CGGV:assertion_dd577817-d668-413c-95f9-d3e08a8cf5d3-2020-12-15T002719.834Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0002442	MONDO:CLINGEN	long QT syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0001071	CGGV:assertion_668a89e3-477d-434c-8ab4-0bc9ec3504de-2020-10-07T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0001071	MONDO:CLINGEN	intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005021	CGGV:assertion_3dcc6918-d7e7-4385-b343-bc8b8678b3a4-2020-08-12T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005021	MONDO:CLINGEN	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGV:assertion_8f241e6c-2fc8-4f23-b976-3b79d90fad3e-2023-02-08T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007846	CGGV:assertion_cf3e887e-8da4-45ea-bec8-9565f8246bc9-2019-11-26T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007846	MONDO:CLINGEN	KBG syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0000508	CGGV:assertion_48a9765c-f7ae-46f4-aa6f-7fa95f81404f-2023-03-09T190000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0000508	MONDO:CLINGEN	syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008555	CGGV:assertion_e86bee2b-8353-48c2-8ea3-a6b2b26cdb2f-2019-09-25T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008555	MONDO:CLINGEN	thrombocytopenia 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014158	CGGV:assertion_62df8a40-0b65-46a4-89c8-51f26424c523-2021-08-25T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014158	MONDO:CLINGEN	nephronophthisis 16	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0015152	CGGV:assertion_cecfa828-c192-44ae-9f3f-9dd5a99a5e5a-2020-09-09T120214.822Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0015152	MONDO:CLINGEN	autosomal recessive limb-girdle muscular dystrophy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009885	CGGV:assertion_c2d3c125-1938-4295-82bb-b2851a3b2c8d-2022-06-22T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009885	MONDO:CLINGEN	Scott syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010635	CGGV:assertion_2b7650b6-f2b6-4ac3-a967-3e631c98d7b1-2022-05-17T223152.758Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010635	MONDO:CLINGEN	hypogonadotropic hypogonadism 1 with or without anosmia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0027694	CGGV:assertion_4dca2f56-87c6-4ac7-97bf-0889883b8e63-2021-11-12T215939.032Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0027694	MONDO:CLINGEN	amyotrophic lateral sclerosis type 23	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0012251	CGGV:assertion_b9559de4-1945-47fa-bea5-336d376eec0e-2022-06-10T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0012251	MONDO:CLINGEN	MEDNIK syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0020119	CGGV:assertion_9caaaacd-e262-421c-826b-8433848721ff-2017-10-20T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0020119	MONDO:CLINGEN	X-linked syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0011997	CGGV:assertion_00ce813c-9493-48f9-9351-b70defb71d75-2020-02-26T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0011997	MONDO:CLINGEN	Hermansky-Pudlak syndrome 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014885	CGGV:assertion_3ec9ffa2-efda-446d-a848-e6d4d5b92fb6-2023-06-07T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014885	MONDO:CLINGEN	Hermansky-Pudlak syndrome 10	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100176	CGGV:assertion_4436344a-e0da-4c42-b06a-cdf8a2581ce5-2021-07-26T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100176	MONDO:CLINGEN	AP-4 deficiency syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100176	CGGV:assertion_be93d2e7-f302-41a7-9675-032510e46ad2-2021-02-18T155050.880Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100176	MONDO:CLINGEN	AP-4 deficiency syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100176	CGGV:assertion_f49be3e4-4e1f-478b-b4e0-f41623e5b548-2021-04-07T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100176	MONDO:CLINGEN	AP-4 deficiency syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
