Mondo ID	Disease label	Synonym	ClinGen Preferred subset tag
MONDO:0014286	neuropathy, hereditary sensory, type 1F	neuropathy, hereditary sensory, type 1F	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018630	hereditary nonpolyposis colon cancer	hereditary nonpolyposis colon cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016419	hereditary breast carcinoma	hereditary breast carcinoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016248	familial ovarian cancer	familial ovarian cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008840	ataxia telangiectasia	ataxia telangiectasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011706	Kufor-Rakeb syndrome	Kufor-Rakeb syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018925	familial or sporadic hemiplegic migraine	familial or sporadic hemiplegic migraine	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010977	Brody myopathy	Brody myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005501	congenital disorder of glycosylation type II	congenital disorder of glycosylation type II	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100146	ATP6AP2-related disorder	ATP6AP2-related disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018163	autosomal recessive cutis laxa type 2A	autosomal recessive cutis laxa type 2A	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011268	renal tubular acidosis, distal, 3, with or without sensorineural hearing loss	renal tubular acidosis, distal, 3, with or without sensorineural hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009968	renal tubular acidosis, distal, 2, with progressive sensorineural hearing loss	renal tubular acidosis, distal, 2, with progressive sensorineural hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010651	Menkes disease	Menkes disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010200	Wilson disease	Wilson disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011421	mitochondrial complex V (ATP synthase) deficiency, nuclear type 1	mitochondrial complex V (ATP synthase) deficiency, nuclear type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013806	familial cutaneous telangiectasia and oropharyngeal predisposition cancer syndrome	familial cutaneous telangiectasia and oropharyngeal predisposition cancer syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016980	ATR-X-related syndrome	ATR-X-related syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010519	alpha thalassemia-X-linked intellectual disability syndrome	alpha thalassemia-X-linked intellectual disability syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009610	3-methylglutaconic aciduria type 1	3-methylglutaconic aciduria type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0000508	syndromic intellectual disability	syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014361	autism spectrum disorder due to AUTS2 deficiency	autism spectrum disorder due to AUTS2 deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010581	diabetes insipidus, nephrogenic, X-linked	diabetes insipidus, nephrogenic, X-linked	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012075	oligodontia-cancer predisposition syndrome	oligodontia-cancer predisposition syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014071	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011772	B4GALT1-CDG	B4GALT1-CDG	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0020682	Ehlers-Danlos syndrome, progeroid type 1	Ehlers-Danlos syndrome, progeroid type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014927	Joubert syndrome 27	Joubert syndrome 27	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018943	myofibrillar myopathy	myofibrillar myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013061	myofibrillar myopathy 6	myofibrillar myopathy 6	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013692	BAP1-related tumor predisposition syndrome	BAP1-related tumor predisposition syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016419	hereditary breast carcinoma	hereditary breast carcinoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018630	hereditary nonpolyposis colon cancer	hereditary nonpolyposis colon cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016248	familial ovarian cancer	familial ovarian cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014440	Bardet-Biedl syndrome 12	Bardet-Biedl syndrome 12	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014434	Bardet-Biedl syndrome 5	Bardet-Biedl syndrome 5	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014435	Bardet-Biedl syndrome 7	Bardet-Biedl syndrome 7	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100058	hypervalinemia and hyperleucine-isoleucinemia	hypervalinemia and hyperleucine-isoleucinemia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015270	butyrylcholinesterase deficiency	butyrylcholinesterase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0023691	maple syrup urine disease type 1A	maple syrup urine disease type 1A	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014057	maple syrup urine disease, mild variant	maple syrup urine disease, mild variant	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009563	maple syrup urine disease	maple syrup urine disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017054	thiamine-responsive maple syrup urine disease	thiamine-responsive maple syrup urine disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017053	intermittent maple syrup urine disease	intermittent maple syrup urine disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017052	intermediate maple syrup urine disease	intermediate maple syrup urine disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017051	classic maple syrup urine disease	classic maple syrup urine disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0023692	maple syrup urine disease type 1B	maple syrup urine disease type 1B	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017054	thiamine-responsive maple syrup urine disease	thiamine-responsive maple syrup urine disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017052	intermediate maple syrup urine disease	intermediate maple syrup urine disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014057	maple syrup urine disease, mild variant	maple syrup urine disease, mild variant	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017051	classic maple syrup urine disease	classic maple syrup urine disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009563	maple syrup urine disease	maple syrup urine disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017053	intermittent maple syrup urine disease	intermittent maple syrup urine disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013970	branched-chain keto acid dehydrogenase kinase deficiency	branched-chain keto acid dehydrogenase kinase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014914	Dias-Logan syndrome	Dias-Logan syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010261	microphthalmia, syndromic 2	microphthalmia, syndromic 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009872	Bjornstad syndrome	Bjornstad syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018947	centronuclear myopathy	centronuclear myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009709	myopathy, centronuclear, 2	myopathy, centronuclear, 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015967	monogenic diabetes	monogenic diabetes	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008876	Bloom syndrome	Bloom syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013289	agammaglobulinemia 4, autosomal recessive	agammaglobulinemia 4, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013560	Hermansky-Pudlak syndrome 8	Hermansky-Pudlak syndrome 8	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013606	Hermansky-Pudlak syndrome 9	Hermansky-Pudlak syndrome 9	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011936	microphthalmia with brain and digit anomalies	microphthalmia with brain and digit anomalies	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011946	diaphanospondylodysostosis	diaphanospondylodysostosis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008276	generalized juvenile polyposis/juvenile polyposis coli	generalized juvenile polyposis/juvenile polyposis coli	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017380	juvenile polyposis syndrome	juvenile polyposis syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015924	pulmonary arterial hypertension	pulmonary arterial hypertension	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0001999	primary pulmonary hypertension	primary pulmonary hypertension	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008347	idiopathic and/or familial pulmonary arterial hypertension	idiopathic and/or familial pulmonary arterial hypertension	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0024533	pulmonary hypertension, primary, 1	pulmonary hypertension, primary, 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013561	chondrodysplasia with joint dislocations, gPAPP type	chondrodysplasia with joint dislocations, gPAPP type	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015280	cardiofaciocutaneous syndrome	cardiofaciocutaneous syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009026	Costello syndrome	Costello syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018997	Noonan syndrome	Noonan syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007893	Noonan syndrome with multiple lentigines	Noonan syndrome with multiple lentigines	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013379	Noonan syndrome 7	Noonan syndrome 7	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013784	lethal neonatal spasticity-epileptic encephalopathy syndrome	lethal neonatal spasticity-epileptic encephalopathy syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0054748	Fanconi anemia, complementation group S	Fanconi anemia, complementation group S	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011450	breast-ovarian cancer, familial, susceptibility to, 1	breast-ovarian cancer, familial, susceptibility to, 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0003582	hereditary breast ovarian cancer syndrome	hereditary breast ovarian cancer syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011584	Fanconi anemia complementation group D1	Fanconi anemia complementation group D1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012933	breast-ovarian cancer, familial, susceptibility to, 2	breast-ovarian cancer, familial, susceptibility to, 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0003582	hereditary breast ovarian cancer syndrome	hereditary breast ovarian cancer syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009215	Fanconi anemia complementation group A	Fanconi anemia complementation group A	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019391	Fanconi anemia	Fanconi anemia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012187	Fanconi anemia complementation group J	Fanconi anemia complementation group J	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016419	hereditary breast carcinoma	hereditary breast carcinoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016248	familial ovarian cancer	familial ovarian cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019391	Fanconi anemia	Fanconi anemia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013565	Fanconi anemia complementation group G	Fanconi anemia complementation group G	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100038	complex neurodevelopmental disorder	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0020119	X-linked syndromic intellectual disability	X-linked syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010393	intellectual disability, X-linked 93	intellectual disability, X-linked 93	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011242	Bartter disease type 4a	Bartter disease type 4a	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009665	biotinidase deficiency	biotinidase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010615	isolated growth hormone deficiency type III	isolated growth hormone deficiency type III	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010421	Bruton-type agammaglobulinemia	Bruton-type agammaglobulinemia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009759	mosaic variegated aneuploidy syndrome 1	mosaic variegated aneuploidy syndrome 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013674	neurodegeneration with brain iron accumulation 4	neurodegeneration with brain iron accumulation 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013343	C1Q deficiency	C1Q deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007105	frontotemporal dementia and/or amyotrophic lateral sclerosis 1	frontotemporal dementia and/or amyotrophic lateral sclerosis 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007747	isolated hyperchlorhidrosis	isolated hyperchlorhidrosis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014332	hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency	hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013188	cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 3	cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019588	deafness, autosomal recessive	deafness, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016297	prelingual non-syndromic genetic deafness	prelingual non-syndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013963	autosomal recessive nonsyndromic deafness 93	autosomal recessive nonsyndromic deafness 93	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012490	cone-rod synaptic disorder, congenital nonprogressive	cone-rod synaptic disorder, congenital nonprogressive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007163	episodic ataxia type 2	episodic ataxia type 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0002442	long QT syndrome	long QT syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015263	Brugada syndrome	Brugada syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0000453	short QT syndrome	short QT syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013960	sinoatrial node dysfunction and deafness	sinoatrial node dysfunction and deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005027	epilepsy	epilepsy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011163	malignant hyperthermia, susceptibility to, 5	malignant hyperthermia, susceptibility to, 5	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018493	malignant hyperthermia of anesthesia	malignant hyperthermia of anesthesia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011001	Brugada syndrome 1	Brugada syndrome 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0000453	short QT syndrome	short QT syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011001	Brugada syndrome 1	Brugada syndrome 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0000453	short QT syndrome	short QT syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005027	epilepsy	epilepsy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100038	complex neurodevelopmental disorder	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0002442	long QT syndrome	long QT syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017990	catecholaminergic polymorphic ventricular tachycardia	catecholaminergic polymorphic ventricular tachycardia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013966	catecholaminergic polymorphic ventricular tachycardia 4	catecholaminergic polymorphic ventricular tachycardia 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
