?cls	?label	subclass	source	comment
	isolated congenital microcephaly	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital stenosis of the inferior vena cava	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	genetic lethal multiple congenital anomalies/dysmorphic syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myasthenic syndrome 21	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	Ullrich congenital muscular dystrophy	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital sialidosis type 2	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	isolated congenital growth hormone deficiency	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital velopharyngeal incompetence	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital isolated hyperinsulinism	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	nystagmus 4, congenital, autosomal dominant	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	autosomal dominant severe congenital neutropenia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital accessory mitral valve tissue	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	neuropathy, congenital, with arthrogryposis multiplex	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital trochlear nerve palsy	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	fibrosis of extraocular muscles, congenital, with synergistic divergence	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenitally corrected transposition of the great arteries	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital Epstein-Barr virus infection	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	fibrosis of extraocular muscles, congenital, 3A, with or without extraocular involvement	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, salt wasting form	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital vertical talus, unilateral	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital contractures	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital disorder of glycosylation, type IAA	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital herpes simplex virus infection	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital secretory chloride diarrhea 1	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myopathy with internal nuclei and atypical cores	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital mitral valve insufficiency and/or stenosis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital anemia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	Leber congenital amaurosis 16	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital lethal erythroderma	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital articular rigidity	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital primary megaureter	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital pulmonary sequestration	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital cardiovascular shunt	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	endothelial dystrophy, congenital hereditary, with nail hypoplasia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	pulmonic stenosis and congenital nephrosis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital vertical talus, bilateral	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital craniosynostosis maternal hyperthyroiditis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	nonsyndromic congenital nail disorder 8	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital pericardium anomaly	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	primary congenital glaucoma	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital hereditary endothelial dystrophy type I	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital partial pulmonary venous return anomaly	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital patella dislocation	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital vascular malformation	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 7	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital factor V deficiency	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital renal artery stenosis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	vas deferens, congenital bilateral aplasia of, X-linked	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital structural myopathy	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
