ID	LABEL	SYNONYMS
MONDO:0000688	inborn organic aciduria	disorder of organic acid metabolism|inborn error of organic acid metabolic process|inborn organic acid metabolic process disorder|inherited organic acidemia|organic acid metabolism disorder|organic acidemia|organic aciduria|rare inborn error of organic acid metabolic process
MONDO:0000698	gamma-amino butyric acid metabolism disorder	
MONDO:0000700	familial hemiplegic migraine	FHM|familial hemiplegic migraine|hemiplegic migraine, familial|hemiplegic-ophthalmoplegic migraine|hereditary hemiplegic migraine
MONDO:0000702	microscopic colitis	
MONDO:0000703	collagenous colitis	
MONDO:0000704	lymphocytic colitis	
MONDO:0000708	Crohn jejunoileitis	jejunoileitis
MONDO:0000709	Crohn ileitis	Crohn's ileitis|ileitis
MONDO:0000710	gastroduodenal Crohn disease	gastroduodenal Crohn's disease|upper GI Crohn's disease
MONDO:0000715	lymph node adenoid cystic carcinoma	lymph node adenoid cystic cancer|lymph node adenoid cystic carcinoma
MONDO:0000722	non-syndromic synpolydactyly	isolated synpolydactyly|nonsyndromic synpolydactyly|synpolydactyly
MONDO:0000723	stutter disorder	familial persistent stuttering|stammering|stutter|stuttering|stuttering, familial persistent
MONDO:0000724	specific language impairment	language impairment (disease)
MONDO:0000727	scapuloperoneal myopathy	myopathy, scapuloperoneal|scapuloperoneal syndrome, myopathic type
MONDO:0000732	combined oxidative phosphorylation deficiency	
MONDO:0000734	Ohdo syndrome and variants	Ohdo blepharophimosis syndrome|Ohdo syndrome
MONDO:0000736	dyschromatosis universalis hereditaria	DUH|dyschromatosis universalis
MONDO:0000754	anal fistula	anal fistula|anal fistula (disease)|anorectal fistula
MONDO:0000756	parameningeal embryonal rhabdomyosarcoma	
MONDO:0000757	glucocorticoid-induced osteoporosis	steroid-induced osteoporosis
MONDO:0000761	syndrome caused by partial chromosomal deletion	chromosomal deletion syndrome|microdeletion syndrome
MONDO:0000762	syndrome caused by partial chromosomal duplication	chromosomal duplication syndrome|microduplication sydrome
MONDO:0000763	epithelial and subepithelial corneal dystrophy	epithelial and subepithelial dystrophy
MONDO:0000764	epithelial-stromal TGFBI dystrophy	TGFBI corneal dystrophy (disease)|corneal dystrophy (disease) caused by mutation in TGFBI
MONDO:0000766	corneal endothelial dystrophy	corneal dystrophy (disease) of corneal epithelium|endothelial dystrophy
MONDO:0000774	autoimmune neuropathy	autoimmune peripheral neuropathy
MONDO:0000809	purpura fulminans	fibrinolytic purpura|purpura gangrenosa
MONDO:0000811	anomalous left coronary artery from the pulmonary artery	ALCAPA|ALCAPA disorder|BWGS|Bland-White-Garland syndrome|White-Garland syndrome
MONDO:0000813	cardiac tuberculosis	cardiovascular tuberculosis
MONDO:0000814	B-cell adult acute lymphocytic leukemia	B acute lymphoblastic leukemia|B cell adult ALL|B cell adult acute lymphoblastic leukemia|B cell adult acute lymphocytic leukemia|B-cell adult ALL|B-cell adult acute lymphoblastic leukemia|B-cell childhood acute lymphoblastic leukemia of adults|adult B acute lymphoblastic leukemia|adult B cell ALL|adult B cell acute lymphoblastic leukemia|adult B cell acute lymphocytic leukemia|adult B-cell ALL|adult B-cell acute lymphoblastic leukemia|adult B-cell acute lymphocytic leukemia|adult B-cell childhood acute lymphoblastic leukemia|adult B-cell lymphocytic leukemia|adult B-lymphoblastic leukemia|adult precursor B-lymphoblastic leukemia
MONDO:0000816	abdominal obesity-metabolic syndrome	metabolic syndrome|metabolic syndrome X
MONDO:0000820	cerebral cavernous malformation	CCM|brain cavernous hemangioma|cavernous angiomatous malformations|cerebral capillary malformations|cerebral cavernous malformation|familial cavernous angioma
MONDO:0000827	salmonellosis	Salmonella infection|infections, Salmonella|rare form of salmonellosis
MONDO:0000828	juvenile-onset Parkinson disease	juvenile-onset Parkinson's disease
MONDO:0000840	dysbaric osteonecrosis	DON|caisson disease of bone
MONDO:0000845	fibrous dysplasia	fibrous dysplasia of bone
MONDO:0000859	spina bifida occulta	spina bifida occulta|spina bifida occulta (disease)
MONDO:0000863	myopathy, lactic acidosis, and sideroblastic anemia	MLASA|MSA|mitochondrial myopathy and sideroblastic anemia|myopathy with lactic acidosis and sideroblastic anemia|myopathy, lactic acidosis and sideroblastic anemia|myopathy, lactic acidosis, and siderblastic anemia|sideroblastic anemia and mitochondrial myopathy
MONDO:0000866	hereditary myoglobinuria	myoglobinurias
MONDO:0000870	childhood acute lymphoblastic leukemia	acute lymphoblastic leukemia (ALL)|childhood ALL|childhood acute lymphoblastic leukemia|childhood acute lymphocytic leukemia|childhood acute lymphogenous leukemia|childhood acute lymphoid leukemia|childhood precursor lymphoblastic leukemia|pediatric ALL|pediatric acute lymphoblastic leukemia|pediatric acute lymphocytic leukemia|pediatric acute lymphocytic leukemia (ALL)|pediatric acute lymphogenous leukemia|pediatric acute lymphoid leukemia
MONDO:0000871	T-cell childhood acute lymphocytic leukemia	T acute lymphoblastic leukemia|T-cell childhood ALL|T-cell childhood acute lymphoblastic leukemia|T-cell childhood acute lymphocytic leukemia|T-cell pediatric ALL|T-cell pediatric acute lymphoblastic leukemia|T-cell pediatric acute lymphocytic leukemia|childhood T acute lymphoblastic leukemia|childhood T-ALL|childhood T-cell acute lymphoblastic leukemia|childhood precursor T-lymphoblastic leukemia
MONDO:0000872	B-cell childhood acute lymphoblastic leukemia	B acute lymphoblastic leukemia|B cell childhood ALL|B cell childhood acute lymphoblastic leukemia|B cell childhood acute lymphocytic leukemia|B cell pediatric ALL|B cell pediatric acute lymphoblastic leukemia|B cell pediatric acute lymphocytic leukemia|B-cell childhood ALL|B-cell childhood acute lymphocytic leukemia|B-cell childhood acute lymphogenous leukemia|B-cell childhood acute lymphoid leukemia|B-cell pediatric ALL|B-cell pediatric acute lymphoblastic leukemia|B-cell pediatric acute lymphocytic leukemia|B-cell pediatric acute lymphogenous leukemia|B-cell pediatric acute lymphoid leukemia|childhood B acute lymphoblastic leukemia|childhood B-ALL|childhood precursor B-lymphoblastic leukemia
MONDO:0000874	T-cell childhood lymphoblastic lymphoma	T lymphoblastic lymphoma|childhood T lymphoblastic lymphoma|childhood precursor T-lymphoblastic lymphoma
MONDO:0000875	adult acute monocytic leukemia	M5b adult acute differentiated monocytic leukemia|M5b adult acute leukemia|acute monocytic leukemia|acute monocytic leukemia of adults|adult acute differentiated monocytic leukemia (M5b)|adult acute monocytic leukemia
MONDO:0000878	cytomegalovirus retinitis	CMV retinitis|Cytomegaloviral Retinitis|Cytomegalovirus caused retinitis|Cytomegalovirus retinitis|Retinitis, Cytomegaloviral|cytomegalovirus retinitis
MONDO:0000884	myeloid and lymphoid neoplasms associated with FGFR1 abnormalities	
MONDO:0000889	haemophilus meningitis	Haemophilus influenzae bacterial meningitis|Haemophilus influenzae caused bacterial meningitis
MONDO:0000891	mixed fibrolamellar hepatocellular carcinoma	
MONDO:0000892	colon medullary carcinoma	colon medullary carcinoma|medullary carcinoma of the colon|medullary colon carcinoma
MONDO:0000893	mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma	indeterminate bronchioloalveolar carcinoma|mixed mucinous and non-mucinous bronchioloalveolar adenocarcinoma|mixed mucinous and non-mucinous bronchioloalveolar carcinoma|mixed mucinous and non-mucinous bronchioloalveolar lung carcinoma|mixed mucinous and non-mucinous bronchoalveolar lung carcinoma
MONDO:0000894	mucinous bronchioloalveolar adenocarcinoma	
MONDO:0000895	nonmucinous bronchioloalveolar adenocarcinoma	
MONDO:0000898	malignant hemangioma	hemangioma, malignant
MONDO:0000901	relapsed/refractory diffuse large B-cell lymphoma	
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	ACCPN|Andermann syndrome|Charlevoix disease|HMSN/ACC|agenesis of corpus callosum with neuronopathy|agenesis of corpus callosum with peripheral neuropathy|agenesis of corpus callosum with polyneuropathy|agenesis of the corpus callosum with peripheral neuropathy|corpus callosum agenesis neuronopathy|corpus callosum agenesis-neuronopathy syndrome|corpus callosum, agenesis of, with neuronopathy|hereditary motor and sensory neuropathy with agenesis of the corpus callosum|peripheral neuropathy associated with agenesis of the corpus callosum|polyneuropathy, sensorimotor, with or without agenesis of the corpus callosum
MONDO:0000903	myoclonus-dystonia syndrome	DYT-SGCE|DYT11|Hereditary essential myoclonus|alcohol-responsive dystonia|dystonia 11|dystonia 11, myoclonic|dystonia with myoclonus|dystonia, alcohol responsive|dystonia, alcohol-responsive|dystonia-11, myoclonic|hereditary essential myoclonus|myoclonic dystonia|myoclonus, hereditary essential|myoclonus-Dystonia|myoclonus-dystonia|myoclonus-dystonia syndrome
MONDO:0000908	arrhythmogenic right ventricular dysplasia 13	ARVC13|ARVD13|CTNNA3 arrhythmogenic right ventricular cardiomyopathy|arrhythmogenic right ventricular cardiomyopathy 13|arrhythmogenic right ventricular cardiomyopathy caused by mutation in CTNNA3|arrhythmogenic right ventricular dysplasia type 13|arrhythmogenic right ventricular dysplasia, familial, 13|arrhythmogenic right ventricular dysplasia, familial, type 13|familial arrhythmogenic right ventricular dysplasia 13
MONDO:0000909	Bartter disease type 4B	BARTS4B|Bartter disease type 4B|Bartter syndrome, infantile, with sensorineural deafness|Bartter syndrome, type 4B|Bartter syndrome, type 4B, neonatal, with sensorineural deafness|Bartter syndrome, type 4b, digenic|neonatal Bartter syndrome type 4B with sensorineural deafness
MONDO:0000910	retinitis pigmentosa 6	RP 6|RP6|retinitis pigmentosa 6|retinitis pigmentosa type 6|retinitis pigmentosa, X-linked recessive, 6
MONDO:0000912	autosomal recessive nonsyndromic hearing loss 5	DFNB5|autosomal recessive deafness 5|autosomal recessive nonsyndromic deafness 5|autosomal recessive nonsyndromic deafness type 5|deafness, autosomal recessive 5|neurosensory nonsyndromic recessive deafness 5
MONDO:0000913	hereditary spherocytosis type 2	HS2|SPH2|SPTB hereditary spherocytosis|hereditary spherocytosis 2|hereditary spherocytosis caused by mutation in SPTB|hereditary spherocytosis type 2|spherocytosis, hereditary, 2|spherocytosis, type 2
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	CADASIL|CADASIL 1|CADASIL syndrome|CADASIL type 1|CADASIL1|CASIL|autosomal dominant cerebral arteriopathy with subcortical infarcts and leukoencephalopathy type 1|cerebral arteriopathy with subcortical infarcts and leukoencephalopathy|cerebral arteriopathy with subcortical infarcts and leukoencephalopathy 1|cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1|cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy|dementia, hereditary multi-infarct type|familial vascular leukoencephalopathy|hereditary multi-infarct dementia
MONDO:0000919	ampulla of vater cancer	cancer of hepatopancreatic ampulla|hepatopancreatic ampulla cancer|malignant ampulla of Vater neoplasm|malignant ampulla of Vater tumor|malignant hepatopancreatic ampulla neoplasm|malignant neoplasm of ampulla of Vater|malignant neoplasm of hepatopancreatic ampulla|malignant neoplasm of the ampulla of Vater|malignant tumor of ampulla of Vater|malignant tumor of the ampulla of Vater|malignant tumour of ampulla of vater
MONDO:0000920	duodenum cancer	cancer of duodenum|duodenal cancer|duodenum cancer|malignant duodenal neoplasm|malignant duodenal tumor|malignant duodenum neoplasm|malignant neoplasm of duodenum|malignant neoplasm of the duodenum|malignant tumor of duodenum|malignant tumor of the duodenum
MONDO:0000927	asymptomatic neurosyphilis	
MONDO:0000928	eyelid melanoma	eyelid melanoma|eyelid melanoma (disease)|malignant eyelid melanoma|malignant melanoma of eyelid|malignant melanoma of the eyelid|melanoma (disease) of eyelid|melanoma of eyelid|melanoma of the eyelid
MONDO:0000929	balloon cell malignant melanoma	balloon cell cutaneous (skin) melanoma|balloon cell malignant melanoma of skin|balloon cell malignant melanoma of the skin|balloon cell malignant skin melanoma|balloon cell melanoma|balloon cell skin melanoma
MONDO:0000930	nodular malignant melanoma	nodular cutaneous (skin) melanoma|nodular malignant melanoma of skin|nodular malignant melanoma of the skin|nodular malignant skin melanoma|nodular melanoma|nodular melanoma (morphologic abnormality)
MONDO:0000936	syphilitic meningitis	Treponema caused infectious meningitis|Treponema infectious meningitis|meningeal syphilis|meningitis, syphilitic|syphilitic aseptic meningitis
MONDO:0000937	syphilitic encephalitis	Treponema caused encephalitis|Treponema encephalitis
MONDO:0000939	intracranial abscess	
MONDO:0000943	acute hydrops keratoconus	acute corneal hydrops|acute hydrops of cornea|keratoconus, acute hydrops
MONDO:0000951	thymus lymphoma	Thymus lymphoma|lymphoma of Thymus|lymphoma of the Thymus|lymphoma of thymus|primary thymic lymphoma|thymic lymphoma|thymus lymphoma
MONDO:0000952	cancer of long bone of lower limb	cancer of hindlimb long bone|hindlimb long bone cancer|long bones of lower limb cancer|malignant hindlimb long bone neoplasm|malignant neoplasm of hindlimb long bone|malignant neoplasm of long bones of leg
MONDO:0000953	cancer of short bone of lower limb	malignant neoplasm of short bone of lower limb|malignant neoplasm of short bones of leg
MONDO:0000954	Meckel diverticulum cancer	Meckel diverticulum cancer|Meckel's diverticulum cancer|cancer of Meckel's diverticulum|malignant Meckel's diverticulum neoplasm|malignant neoplasm of Meckel's diverticulum
MONDO:0000955	ileum cancer	cancer of ileum|ileum cancer|malignant ileum neoplasm|malignant neoplasm of ileum
MONDO:0000956	small intestine cancer	cancer of small intestine|malignant neoplasm of small bowel|malignant neoplasm of small intestine|malignant neoplasm of the small bowel|malignant neoplasm of the small intestine|malignant neoplasms of the small intestine|malignant small bowel neoplasm|malignant small bowel tumor|malignant small intestinal neoplasm|malignant small intestine neoplasm|malignant small intestine tumor|malignant tumor of small bowel|malignant tumor of small intestine|malignant tumor of the small bowel|malignant tumor of the small intestine|small bowel tumors|small intestine cancer
MONDO:0000958	neuroretinitis	Juxtapapillary focal retinitis and retinochoroiditis|focal retinitis and retinochoroiditis, juxtapapillary|papilloretinitis
MONDO:0000979	pinta disease	Azul|Carate|Empeines|Lota|Mal del pinto|Tina|endemic treponematosis caused by Treponema carateum|infection by Treponema carateum|pinta
MONDO:0000981	Histoplasma pericarditis	Histoplasma caused pericarditis (disease)|Histoplasma pericarditis (disease)|acute Histoplasma pericarditis|histoplasmosis pericarditis|histoplasmosis with pericarditis
MONDO:0000984	thalassemia	sickle-cell thalassemia with crisis|sickle-cell thalassemia without crisis|thalassemia Hb-S disease with crisis|thalassemia Hb-S disease without crisis
