ID	LABEL	SYNONYMS
MONDO:0001982	Niemann-Pick disease	Niemann-Pick disease with cholesterol esterification block|Niemann-Pick disease, subacute juvenile form|lipoid histiocytosis|lipoid histiocytosis (classical phosphatide)|sphingomyelin lipidosis|sphingomyelin/cholesterol lipidosis|sphingomyelinase deficiency disease|type A Niemann-Pick disease
MONDO:0001998	Foster-Kennedy syndrome	
MONDO:0002003	papilledema	Choked disk|edema of the optic disc|papilloedema
MONDO:0002012	methylmalonic acidemia	METHYLMALONICACIDURIA due to methylmalonic CoA mutase deficiency|METHYLMALONICACIDURIA, vitamin B12-responsive, due to defect in synthesis of adenosylcobalamin--Cbl A|METHYLMALONICACIDURIA, vitamin B12-responsive, due to defect in synthesis of adenosylcobalamin--Cbl B|methylmalonic acidemia, cblA type|methylmalonic acidemia, cblB type|methylmalonic aciduria|methylmalonic aciduria cblB type|methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency|methylmalonic aciduria mut type|methylmalonic aciduria type cblA|methylmalonic aciduria type cblB|methylmalonic aciduria, mut type|methylmalonic aciduria, vitamin B12-responsive, due to defect in synthesis of adenosylcobalamin, cblA type|methylmalonic aciduria, vitamin B12-responsive, due to defect in synthesis of adenosylcobalamin, cblB type
MONDO:0002029	chronic gonorrhea of cervix	chronic gonococcal cervicitis|gonococcal cervicitis, chronic
MONDO:0002032	colon carcinoma	carcinoma of colon|carcinoma of the colon|colon cancer|colon carcinoma|colonic carcinoma
MONDO:0002033	cecum cancer	caecum cancer|cancer of caecum|malignant caecum neoplasm|malignant cecum neoplasm|malignant cecum tumor|malignant neoplasm of caecum|malignant neoplasm of cecum|malignant neoplasm of the cecum|malignant tumor of cecum|malignant tumor of the cecum
MONDO:0002047	pulmonary systemic sclerosis	lung disease with systemic sclerosis|lung involvement in systemic sclerosis|scleroderma lung disease|scleroderma of lung
MONDO:0002104	conversion disorder	FND|conversion hysteria or reaction|conversion hysterical neurosis|functional movement disorder|functional neurological disorder|hysterical neurosis, conversion type
MONDO:0002108	thyroid cancer	cancer of thyroid gland|malignant neoplasm of the thyroid|malignant neoplasm of the thyroid gland|malignant neoplasm of thyroid|malignant neoplasm of thyroid gland|malignant thyroid gland neoplasm|malignant thyroid gland tumor|malignant thyroid neoplasm|malignant thyroid tumor|malignant tumor of the thyroid|malignant tumor of the thyroid gland|malignant tumor of thyroid|malignant tumor of thyroid gland|malignant tumour of thyroid gland|neoplasm of thyroid gland|thyroid gland cancer|thyroid gland neoplasm
MONDO:0002120	neuroendocrine carcinoma	NEC|neuroendocrine cancer|neuroendocrine carcinoma
MONDO:0002121	mononeuritis simplex	mononeuritis
MONDO:0002122	neuritis	nerve inflammation|peripheral neuritis
MONDO:0002125	status epilepticus	GCSE|SE|generalized convulsive status epilepticus|grand mal status
MONDO:0002128	mononeuritis multiplex	mononeuritis multiplex
MONDO:0002130	upper limb mononeuronitis	forelimb mononeuritis simplex|mononeuritis of upper limb|mononeuritis of upper limb, unspecified|mononeuritis simplex of forelimb|mononeuritis upper limb
MONDO:0002133	chronic rheumatic pericarditis	rheumatic pericarditis, chronic
MONDO:0002162	fallopian tube adenosarcoma	adenosarcoma of fallopian tube|fallopian tube Mullerian adenosarcoma|fallopian tube Müllerian adenosarcoma|fallopian tube adenosarcoma|fallopian tube mullerian adenosarcoma
MONDO:0002164	focal chorioretinitis	
MONDO:0002167	rectum malignant melanoma	malignant melanoma of rectum|malignant melanoma of the rectum|melanoma (disease) of rectum|melanoma of rectum|melanoma of the rectum|rectal malignant melanoma|rectal melanoma|rectum melanoma|rectum melanoma (disease)
MONDO:0002168	rectum sarcoma	rectal sarcoma|rectum sarcoma|sarcoma of rectum|sarcoma of the rectum
MONDO:0002169	rectum adenocarcinoma	adenocarcinoma - rectum|adenocarcinoma of rectum|adenocarcinoma of the rectum|read|rectal adenocarcinoma|rectum adenocarcinoma
MONDO:0002192	vulvar angiokeratoma	angiokeratoma of Fordyce of mammalian vulva|angiokeratoma of mammalian vulva|mammalian vulva angiokeratoma|mammalian vulva angiokeratoma of Fordyce
MONDO:0002205	vulvar melanoma	malignant melanoma of vulva|mammalian vulva melanoma|mammalian vulva melanoma (disease)|melanoma (disease) of mammalian vulva|vulvar melanoma|vulvar melanoma (disease)
MONDO:0002207	vulval Paget disease	Paget disease of the vulva|Paget's disease of the vulva|Paget's disease of vulva|mammalian vulva Paget disease|vulva Paget's disease|vulval Paget disease|vulval Paget's disease|vulvar Paget's disease
MONDO:0002223	ovarian malignant mesothelioma	malignant mesothelioma (disease) of ovary|ovarian malignant mesothelioma|ovary malignant mesothelioma (disease)
MONDO:0002224	malignant ovarian cyst	malignant ovarian cyst|malignant ovarian cyst (disease)|ovarian cyst (disease), malignant
MONDO:0002230	ovarian Wilms tumor	ovarian Wilms tumor|ovarian Wilms' cancer|ovarian Wilms' tumor|ovary Wilms tumor
MONDO:0002238	ascending colon cancer	Ca ascending colon|ascending colon cancer|cancer of ascending colon|malignant ascending colon neoplasm|malignant neoplasm of ascending colon|malignant neoplasm of right colon|malignant tumor of ascending colon
MONDO:0002262	capillary lymphangioma	capillary lymphangioma|cutaneous lymphangioma
MONDO:0002271	colon adenocarcinoma	COAD|adenocarcinoma - colon|adenocarcinoma of colon|adenocarcinoma of the colon|colon adenocarcinoma|colonic adenocarcinoma
MONDO:0002272	polyclonal hypergammaglobulinemia	polyclonal hypergammaglobulinemia
MONDO:0002273	plasma protein metabolism disease	
MONDO:0002291	cutaneous granular cell tumor	cutaneous granular cell neoplasm|cutaneous granular cell tumor|granular cell neoplasm of skin|granular cell neoplasm of the skin|granular cell skin tumor|granular cell tumor of skin|granular cell tumor of the skin|granular cell tumor of zone of skin|skin granular cell neoplasm|skin granular cell tumor|zone of skin granular cell tumor
MONDO:0002300	dermis tumor	dermal neoplasm|dermal tumor|dermis neoplasm|dermis neoplasm (disease)|dermis tumor|neoplasm of dermis|neoplasm of the dermis|tumor of dermis|tumor of the dermis
MONDO:0002316	motor peripheral neuropathy	HSMN|HSMN - hereditary sensory and motor neuropathy|hereditary motor and sensory neuropathy|neuropathic muscular atrophy|peripheral motor neuropathy
MONDO:0002321	sensory peripheral neuropathy	peripheral neuropathy of sensory nerve|peripheral sensory neuropathy|sensory nerve peripheral neuropathy|sensory neuropathy
MONDO:0002323	cherry hemangioma	Senile angioma|Senile hemangioma|Senile naevus of skin|cherry angioma|cherry hemangioma
MONDO:0002328	intracranial hemangioma	angioma of intracranial structure|angioma of the intracranial structure|brain hemangioma|hemangioma of brain|hemangioma of intracranial structure|hemangioma of intracranial structures|hemangioma of the intracranial structure|intracranial angioma|intracranial hemangioma|intracranial structure hemangioma
MONDO:0002335	chronic inflammatory demyelinating polyneuritis	chronic inflammatory demyelinating polyneuropathy
MONDO:0002337	intra-abdominal hemangioma	abdominal cavity hemangioma|hemangioma of abdominal cavity|hemangioma of intra-abdominal structure|hemangioma of intra-abdominal structures|hemangioma, intra-abdominal|intra-abdominal hemangioma
MONDO:0002340	tactile epilepsy	
MONDO:0002357	hepatic flexure cancer	Ca hepatic flexure - colon|cancer of hepatic flexure of colon|hepatic flexure of colon cancer|malignant hepatic flexure of colon neoplasm|malignant neoplasm of hepatic flexure|malignant neoplasm of hepatic flexure of colon|malignant tumor of hepatic flexure
MONDO:0002361	transverse colon cancer	Ca transverse colon|cancer of transverse colon|malignant neoplasm of transverse colon|malignant transverse colon neoplasm|malignant tumor of transverse colon|transverse colon cancer
MONDO:0002368	papillary serous cystadenocarcinoma	micropapillary serous carcinoma|papillary serous adenocarcinoma|papillary serous carcinoma|papillary serous cystadenocarcinoma|serous surface papillary carcinoma (morphologic abnormality)
MONDO:0002404	liver hemangioma	angioma of liver|angioma of the liver|hemangioma of liver|hemangioma of the liver|hepatic angioma|hepatic hemangioma|liver angioma|liver hemangioma
MONDO:0002407	capillary hemangioma	capillary angioma|capillary hemangioma|capillary hemangioma (morphologic abnormality)|cellular hemangioma of infancy|cellular hemangioma of infancy (strawberry nevus)|congenital vascular hamartoma|congenital vascular naevus|infantile hemangioma|juvenile hemangioma|strawberry haemangioma|strawberry nevus|strawberry nevus of skin
MONDO:0002408	hereditary hyperbilirubinemia	bilirubin metabolic disorder|hereditary hyperbilirubinemia|hyperbilirubinaemia|hyperbilirubinemia
MONDO:0002414	gastric hemangioma	angioma of stomach|angioma of the stomach|gastric angioma|gastric hemangioma|hemangioma of stomach|hemangioma of the stomach|stomach hemangioma
MONDO:0002424	rectosigmoid carcinoma	carcinoma of rectosigmoid junction|rectosigmoid cancer|rectosigmoid carcinoma|rectosigmoid junction carcinoma
MONDO:0002425	rectosigmoid junction cancer	cancer of rectosigmoid junction|malignant neoplasm of rectosigmoid|malignant neoplasm of rectosigmoid junction|malignant neoplasm of the rectosigmoid junction|malignant rectosigmoid junction neoplasm|malignant rectosigmoid neoplasm|malignant rectosigmoid tumor|malignant tumor of rectosigmoid junction|malignant tumor of the rectosigmoid junction|rectosigmoid junction cancer
MONDO:0002477	prostate neuroendocrine neoplasm	neuroendocrine neoplasm of prostate|neuroendocrine neoplasm of prostate gland|neuroendocrine neoplasm of the prostate|neuroendocrine tumor of the prostate|prostate gland NET|prostate gland neuroendocrine neoplasm|prostate gland neuroendocrine tumor|prostate gland neuroendocrine tumor, well differentiated, low or intermediate grade|prostate neuroendocrine carcinoma|prostate neuroendocrine neoplasm
MONDO:0002481	ovarian neuroendocrine neoplasm	neuroendocrine neoplasm of ovary|neuroendocrine neoplasm of the ovary|neuroendocrine tumor of ovary|ovarian neuroendocrine neoplasm|ovary NET|ovary neuroendocrine neoplasm|ovary neuroendocrine tumor|ovary neuroendocrine tumor, well differentiated, low or intermediate grade
MONDO:0002485	breast neuroendocrine neoplasm	breast NET|breast endocrine neoplasm|breast neuroendocrine neoplasm|breast neuroendocrine tumor|breast neuroendocrine tumor, well differentiated, low or intermediate grade|neuroendocrine neoplasm of breast|neuroendocrine neoplasm of the breast|neuroendocrine tumor of the breast
MONDO:0002487	breast granular cell tumor	breast granular cell tumor|granular cell tumor of breast
MONDO:0002489	malignant breast phyllodes tumor	breast malignant phyllodes tumor|breast phyllodes tumor, malignant|malignant breast phyllodes neoplasm|malignant breast phyllodes tumor|malignant cystosarcoma phyllodes|malignant cystosarcoma phyllodes (morphologic abnormality)|malignant cystosarcoma phyllodes of breast|malignant cystosarcoma phyllodes of the breast|malignant mammary phyllodes neoplasm|malignant mammary phyllodes tumor|malignant phyllodes breast neoplasm|malignant phyllodes neoplasm|malignant phyllodes neoplasm of breast|malignant phyllodes neoplasm of the breast|malignant phyllodes tumor (morphologic abnormality)|malignant phyllodes tumor of breast|malignant phyllodes tumor of the breast|phyllodes breast neoplasm|phyllodes breast tumor|phyllodes tumor, malignant (morphologic abnormality)
MONDO:0002495	colon signet ring cell adenocarcinoma	colon signet Ring cell adenocarcinoma|colon signet ring adenocarcinoma|colonic signet Ring adenocarcinoma|colonic signet Ring cell adenocarcinoma|signet Ring cell adenocarcinoma of colon|signet Ring cell adenocarcinoma of the colon|signet Ring cell colon adenocarcinoma
MONDO:0002496	submucosal invasive colon adenocarcinoma	submucosal invasive colon adenocarcinoma
MONDO:0002503	adult astrocytic tumour	adult astrocytic neoplasm|adult astrocytic tumor|adult astrocytoma|astrocytic tumor
MONDO:0002505	childhood astrocytic tumor	astrocytic tumor|astrocytic tumor of childhood|astrocytic tumors, childhood|childhood astrocytic neoplasm|childhood astrocytic tumor|childhood astrocytic tumour|juvenile astrocytoma|juvenile astrocytoma (morphologic abnormality)|pediatric astrocytic neoplasm|pediatric astrocytic tumor|pediatric astrocytoma
MONDO:0002517	tenosynovitis of foot and ankle	
MONDO:0002534	fallopian tube papilloma	fallopian tube papilloma|fallopian tube serous papilloma
MONDO:0002563	jejunal somatostatinoma	Delta cell tumor of jejunum|Delta cell tumor of the jejunum|Somatosatinoma of jejunum|Somatosatinoma of the jejunum|jejunal delta cell somatostatin producing tumor|jejunal somatostatin producing tumor|jejunal somatostatin-producing NET|jejunal somatostatin-producing neuroendocrine tumor
MONDO:0002594	monkeypox	Monkeypox virus infection|infections, Monkeypox virus
MONDO:0002598	germinoma	germinoma|germinoma (disease)
MONDO:0002599	teratocarcinoma	mixed embryonal carcinoma and teratoma|teratocarcinoma|teratocarcinoma (morphologic abnormality)
MONDO:0002603	angiomyolipoma	angiomyolipoma (morphologic abnormality)
MONDO:0002605	hepatic angiomyolipoma	liver PEComa|liver angiomyolipoma
MONDO:0002606	epithelioid type angiomyolipoma	
MONDO:0002615	xanthomatosis	xanthelasmatosis|xanthomatosis|xanthomatosis (disease)
MONDO:0002643	vestibular disorder	disease of vestibular labyrinth|disease of vestibular system|disease or disorder of vestibular labyrinth|disorder of vestibular labyrinth|disorder of vestibular system|vertigo, vestibular disorder|vestibular labyrinth disease|vestibular labyrinth disease or disorder|vestibular system disease
MONDO:0002645	cerebritis	cerebral hemisphere inflammation|inflammation of cerebral hemisphere
MONDO:0002651	anal Paget disease	Paget disease of the anus|Paget's disease of anus|Paget's disease of the anus|anal Paget disease|anal Paget's disease|anus Paget disease|anus mammary Paget's disease
MONDO:0002652	anus adenocarcinoma	adenocarcinoma of anus|adenocarcinoma of the anus|anal adenocarcinoma|anus adenocarcinoma
MONDO:0002664	extrahepatic bile duct signet ring cell carcinoma	bile duct signet Ring cell carcinoma|bile duct signet ring cell carcinoma|extrahepatic bile duct signet Ring cell carcinoma|signet Ring cell bile duct carcinoma|signet Ring cell carcinoma of bile duct|signet Ring cell carcinoma of the bile duct
MONDO:0002665	extrahepatic bile duct adenocarcinoma	adenocarcinoma of extrahepatic bile duct|adenocarcinoma of the extrahepatic bile duct|extrahepatic bile duct adenocarcinoma
