id	label
MONDO:0000822	obsolete lymphoproliferative syndrome
MONDO:0000823	obsolete MONDO:0000823
MONDO:0000825	obsolete hypomyelinating leukodystrophy
MONDO:0000826	obsolete syndromic X-linked intellectual disability Cabezas type
MONDO:0000829	obsolete early-onset Parkinson disease
MONDO:0000830	obsolete Waldenstroem's macroglobulinemia
MONDO:0000832	obsolete myeloid neoplasm
MONDO:0000834	obsolete bone deterioration disease
MONDO:0000835	obsolete ischemic bone disease
MONDO:0000838	obsolete chromosomal disease
MONDO:0000839	obsolete congenital abnormality
MONDO:0000841	obsolete metaphyseal dysplasia
MONDO:0000842	obsolete MONDO:0000842
MONDO:0000843	obsolete MONDO:0000843
MONDO:0000844	obsolete spondyloepimetaphyseal dysplasia
MONDO:0000846	obsolete craniodiaphyseal dysplasia
MONDO:0000847	obsolete pycnodysostosis
MONDO:0000848	obsolete axial osteomalacia
MONDO:0000850	obsolete hypochondroplasia
MONDO:0000851	obsolete achondrogenesis
MONDO:0000852	obsolete hypochondrogenesis
MONDO:0000853	obsolete Kniest dysplasia
MONDO:0000854	obsolete Stickler syndrome
MONDO:0000855	obsolete acromesomelic dysplasia
MONDO:0000856	obsolete Charcot-Marie-Tooth disease type 6
MONDO:0000857	obsolete Charcot-Marie-Tooth disease type 7
MONDO:0000860	obsolete neural tube defect
MONDO:0000861	obsolete tubular aggregate myopathy
MONDO:0000862	obsolete reducing body myopathy
MONDO:0000864	obsolete congenital myopathy
MONDO:0000865	obsolete congenital fiber-type disproportion
MONDO:0000867	obsolete multiple pterygium syndrome
MONDO:0000868	obsolete mitochondrial DNA depletion syndrome 6
MONDO:0000869	obsolete congenital fibrosis of the extraocular muscles
MONDO:0000876	obsolete herpes simplex virus keratitis
MONDO:0000877	obsolete Cryptococcal meningitis
MONDO:0000880	obsolete lupus nephritis
MONDO:0000881	obsolete myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1
MONDO:0000882	obsolete myeloid and lymphoid neoplasms associated with PDGFRA rearrangement
MONDO:0000883	obsolete myeloid neoplasms associated with PDGFRB rearrangement
MONDO:0000885	obsolete cloacal exstrophy
MONDO:0000886	obsolete meningococcal meningitis
MONDO:0000887	obsolete hepatic veno-occlusive disease
MONDO:0000896	obsolete chronic neutrophilic leukemia
MONDO:0000897	obsolete chronic myelomonocytic leukemia
MONDO:0000899	obsolete malignant epithelioid hemangioendothelioma
MONDO:0000900	obsolete PTEN hamartoma tumor syndrome
MONDO:0000905	obsolete cortisone reductase deficiency
MONDO:0000906	obsolete Alzheimer disease 5
MONDO:0000907	obsolete amelogenesis imperfecta type 1C
MONDO:0000911	obsolete dilated cardiomyopathy 1T
MONDO:0000915	obsolete MONDO:0000915
MONDO:0000917	obsolete thyroid lymphoma
MONDO:0000932	obsolete skin amelanotic melanoma
MONDO:0000982	obsolete Brown's tendon sheath syndrome
MONDO:0000985	obsolete ehrlichiosis
MONDO:0000991	obsolete left bundle branch block
MONDO:0000998	obsolete parotid disease
MONDO:0000999	obsolete pneumoconiosis
MONDO:0001002	obsolete pulmonary siderosis
MONDO:0001010	obsolete natural killer cell leukemia
MONDO:0001012	obsolete breast fibroadenosis
MONDO:0001013	obsolete fibrosclerosis of breast
MONDO:0001018	obsolete lymphoblastic leukemia
MONDO:0001026	obsolete bacterial infectious disease
MONDO:0001043	obsolete diaphragm disease
MONDO:0001047	obsolete adrenal cortical hypofunction
MONDO:0001058	obsolete gastric fundus cancer
MONDO:0001069	obsolete leukodystrophy
MONDO:0001070	obsolete adrenoleukodystrophy
MONDO:0001077	obsolete short bowel syndrome
MONDO:0001097	obsolete juvenile glaucoma
MONDO:0001102	obsolete chronic endophthalmitis
MONDO:0001107	obsolete cerebral lipidosis
MONDO:0001111	obsolete thrombotic thrombocytopenic purpura
MONDO:0001124	obsolete filariasis
MONDO:0001131	obsolete duodenum adenocarcinoma
MONDO:0001140	obsolete Edwards syndrome
MONDO:0001189	obsolete esophageal carcinoma
MONDO:0001193	obsolete chorioretinal scar
MONDO:0001194	obsolete rickettsialpox
MONDO:0001201	obsolete MONDO:0001201
MONDO:0001248	obsolete rabies
MONDO:0001253	obsolete solar retinopathy
MONDO:0001254	obsolete peripheral scars of retina
MONDO:0001264	obsolete Kyasanur forest disease
MONDO:0001267	obsolete Lemierre syndrome
MONDO:0001278	obsolete adult respiratory distress syndrome
MONDO:0001289	obsolete endometriosis of ovary
MONDO:0001306	obsolete recurrent corneal erosion
MONDO:0001311	obsolete Chandler syndrome
MONDO:0001321	obsolete scleral staphyloma
MONDO:0001324	obsolete hyperandrogenism
MONDO:0001333	obsolete Patau syndrome
MONDO:0001344	obsolete neonatal diabetes mellitus
MONDO:0001346	obsolete distal muscular dystrophy
MONDO:0001348	obsolete Lyme disease
MONDO:0001354	obsolete acute endophthalmitis
MONDO:0001359	obsolete Kohler disease
MONDO:0001362	obsolete leukocoria
MONDO:0001424	obsolete sarcoid meningitis
MONDO:0001425	obsolete Rett syndrome
MONDO:0001432	obsolete sodoku disease
MONDO:0001445	obsolete neurogenic bladder
MONDO:0001448	obsolete alveolar echinococcosis
MONDO:0001450	obsolete arachnoiditis
MONDO:0001467	obsolete specific bursitis often of occupational origin
MONDO:0001477	obsolete aniridia
MONDO:0001483	obsolete Crimean-Congo hemorrhagic fever
MONDO:0001486	obsolete Vogt-Koyanagi-Harada disease
MONDO:0001489	obsolete urticaria pigmentosa
MONDO:0001494	obsolete transvestism
MONDO:0001524	obsolete globe disease
MONDO:0001545	obsolete von willebrand disease
MONDO:0001550	obsolete Duane retraction syndrome
MONDO:0001570	obsolete locked-in syndrome
MONDO:0001573	obsolete Friedreich ataxia
MONDO:0001578	obsolete hernia of ovary and fallopian tube
MONDO:0001581	obsolete tolosa-hunt syndrome
MONDO:0001587	obsolete mucopolysaccharidosis type 4
MONDO:0001589	obsolete vaginal enterocele
MONDO:0001599	obsolete Mikulicz disease
MONDO:0001605	obsolete MONDO:0001605
MONDO:0001619	obsolete relapsing fever
MONDO:0001659	obsolete MONDO:0001659
MONDO:0001662	obsolete right bundle branch block
MONDO:0001669	obsolete lung cancer
MONDO:0001675	obsolete porphyria
MONDO:0001677	obsolete Rift valley fever
MONDO:0001679	obsolete crater-like holes of optic disc
MONDO:0001696	obsolete Ehlers-Danlos syndrome
MONDO:0001726	obsolete childhood disintegrative disease
MONDO:0001738	obsolete osteopetrosis
MONDO:0001755	obsolete vaginal carcinosarcoma
MONDO:0001759	obsolete patent foramen ovale
MONDO:0001796	obsolete epidermodysplasia verruciformis
MONDO:0001807	obsolete familial combined hyperlipidemia
MONDO:0001814	obsolete patent ductus arteriosus
MONDO:0001826	obsolete hypobetalipoproteinemia
MONDO:0001839	obsolete interstitial cystitis
MONDO:0001840	obsolete schistosomiasis
MONDO:0001865	obsolete autoimmune polyendocrinopathy syndrome
MONDO:0001872	obsolete vestibular nystagmus
MONDO:0001891	obsolete malignant anus melanoma
MONDO:0001900	obsolete central neurocytoma
MONDO:0001908	obsolete hypophosphatasia
MONDO:0001932	obsolete atrophic vulva
MONDO:0001934	obsolete primary hypertrophic osteoarthropathy
MONDO:0001937	obsolete LEOPARD syndrome
MONDO:0001946	obsolete hyperestrogenism
MONDO:0001948	obsolete Riedel's fibrosing thyroiditis
MONDO:0001958	obsolete autosomal dominant cerebellar ataxia
MONDO:0001960	obsolete Alpers syndrome
MONDO:0001961	obsolete glossopharyngeal neuralgia
MONDO:0001963	obsolete cerebral degeneration disease
MONDO:0001968	obsolete 46 XY gonadal dysgenesis
MONDO:0001970	obsolete hypokalemic periodic paralysis
MONDO:0001980	obsolete Wolman disease
MONDO:0001981	obsolete cholesterol ester storage disease
MONDO:0002001	obsolete disease of cellular proliferation
MONDO:0002005	obsolete acrodysostosis
MONDO:0002007	obsolete VACTERL association
MONDO:0002011	obsolete hereditary angioedema
MONDO:0002015	obsolete brittle cornea syndrome
MONDO:0002018	obsolete Leber congenital amaurosis
MONDO:0002019	obsolete hypohidrotic ectodermal dysplasia
MONDO:0002020	obsolete Blount disease
MONDO:0002023	obsolete cystic echinococcosis
MONDO:0002024	obsolete cholera
MONDO:0002053	obsolete hypoglycemic coma
MONDO:0002054	obsolete breast cancer
MONDO:0002059	obsolete breast duct papilloma
MONDO:0002079	obsolete neuroendocrine tumor
MONDO:0002080	obsolete congenital ichthyosiform erythroderma
MONDO:0002084	obsolete neuroectodermal tumor
MONDO:0002091	obsolete cryptosporidiosis
MONDO:0002094	obsolete conjunctival squamous cell carcinoma
MONDO:0002097	obsolete ocular melanoma
MONDO:0002111	obsolete peritoneal mesothelioma
MONDO:0002115	obsolete pancreatic cancer
MONDO:0002126	obsolete childhood absence epilepsy
MONDO:0002144	obsolete hyperuricemia
MONDO:0002147	obsolete Coffin-Siris syndrome
MONDO:0002148	obsolete sphingolipidosis
MONDO:0002151	obsolete dysostosis
MONDO:0002157	obsolete fallopian tube carcinoma
MONDO:0002160	obsolete cerebral palsy
MONDO:0002161	obsolete fallopian tube carcinosarcoma
MONDO:0002176	obsolete connective tissue cancer
MONDO:0002179	obsolete placental choriocarcinoma
MONDO:0002180	obsolete gestational choriocarcinoma
MONDO:0002208	obsolete vulva adenocarcinoma
MONDO:0002210	obsolete vulva squamous cell carcinoma
MONDO:0002213	obsolete tularemia
MONDO:0002215	obsolete atypical teratoid rhabdoid tumor
MONDO:0002228	obsolete malignant ovarian surface epithelial-stromal neoplasm
MONDO:0002231	obsolete malignant ovarian germ cell neoplasm
MONDO:0002248	obsolete myeloproliferative neoplasm
MONDO:0002264	obsolete atrophy of prostate
MONDO:0002276	obsolete arteriosclerotic cardiovascular disease
MONDO:0002284	obsolete gangliosidosis
MONDO:0002288	obsolete ovarian cancer
MONDO:0002292	obsolete granular cell tumor
MONDO:0002294	obsolete gangliocytoma
MONDO:0002296	obsolete glomus tumor
MONDO:0002302	obsolete acromegaly
MONDO:0002315	obsolete hereditary spastic paraplegia
MONDO:0002324	obsolete enamel erosion
MONDO:0002336	obsolete inflammatory and toxic neuropathy
MONDO:0002339	obsolete hemangioma
MONDO:0002344	obsolete corneal dystrophy
MONDO:0002346	obsolete malignant histiocytic disease
MONDO:0002348	obsolete chondrodysplasia punctata
MONDO:0002349	obsolete agammaglobulinemia
MONDO:0002364	obsolete Wolffian duct adenoma
MONDO:0002374	obsolete parachordoma
MONDO:0002384	obsolete transitional cell carcinoma
MONDO:0002389	obsolete adenofibroma
MONDO:0002390	obsolete ossifying fibromyxoid tumor
MONDO:0002391	obsolete skin sarcoma
MONDO:0002392	obsolete lymphangiosarcoma
MONDO:0002394	obsolete Leydig cell tumor
MONDO:0002417	obsolete ethmoid sinus adenoid cystic carcinoma
MONDO:0002421	obsolete chorioangioma
MONDO:0002430	obsolete acute interstitial pneumonia
MONDO:0002431	obsolete nonspecific interstitial pneumonia
MONDO:0002439	obsolete stress polycythemia
MONDO:0002445	obsolete hemoglobin c disease
MONDO:0002446	obsolete hemoglobinopathy
MONDO:0002454	obsolete thyroid adenoma
MONDO:0002456	obsolete cervix carcinoma
MONDO:0002458	obsolete acute pancreatitis
MONDO:0002484	obsolete breast ductal carcinoma
MONDO:0002497	obsolete food allergy
MONDO:0002393	None
MONDO:0002498	obsolete glioblastoma multiforme
MONDO:0002499	obsolete astrocytoma
MONDO:0002500	obsolete gliosarcoma
MONDO:0002502	obsolete giant cell glioblastoma
MONDO:0002504	obsolete grade III astrocytoma
MONDO:0002506	obsolete early myoclonic encephalopathy
MONDO:0002510	obsolete germ cell and embryonal cancer
MONDO:0002521	obsolete multiple symmetrical lipomatosis
MONDO:0002524	obsolete hyperlipoproteinemia type III
MONDO:0002530	obsolete malignant spindle cell melanoma
MONDO:0002538	obsolete progressive muscular atrophy
MONDO:0002539	obsolete oligodendroglioma
MONDO:0002557	obsolete schwannomatosis
MONDO:0002560	obsolete junctional epidermolysis bullosa
MONDO:0002566	obsolete complex regional pain syndrome
MONDO:0002573	obsolete pleomorphic rhabdomyosarcoma
MONDO:0002575	obsolete prostate rhabdomyosarcoma
MONDO:0002584	obsolete syringomyelia
MONDO:0002589	obsolete thymoma type AB
MONDO:0002591	obsolete dendritic cell thymoma
MONDO:0002593	obsolete thymic carcinoma
MONDO:0002596	obsolete chordoma
MONDO:0002600	obsolete mixed germ cell cancer
MONDO:0002607	obsolete lymphangioleiomyomatosis
MONDO:0002608	obsolete gangliosidosis GM2
MONDO:0002609	obsolete gangliosidosis GM1
MONDO:0002611	obsolete benign epilepsy with centrotemporal spikes
MONDO:0002662	obsolete plague
MONDO:0002663	obsolete systemic mastocytosis
MONDO:0002668	obsolete gallbladder adenocarcinoma
MONDO:0002673	obsolete dermatofibrosarcoma protuberans
MONDO:0002686	obsolete mast-cell sarcoma
MONDO:0002689	obsolete pseudomyxoma peritonei
MONDO:0002690	obsolete meningioma
MONDO:0002699	obsolete pancreatic ductal carcinoma
MONDO:0002700	obsolete epithelioid trophoblastic tumor
MONDO:0002704	obsolete appendix adenocarcinoma
MONDO:0002709	obsolete Kallmann syndrome
MONDO:0002711	obsolete angiolipoma
MONDO:0002723	obsolete cutaneous mastocytosis
MONDO:0002725	obsolete diffuse cutaneous mastocytosis
MONDO:0002733	obsolete MONDO:0002733
MONDO:0002743	obsolete prostate colloid adenocarcinoma
MONDO:0002753	obsolete mucinous stomach adenocarcinoma
MONDO:0002767	obsolete protein C deficiency
MONDO:0002773	obsolete MONDO:0002773
MONDO:0002774	obsolete chordoid glioma
MONDO:0002777	obsolete pleural empyema
MONDO:0002780	obsolete MONDO:0002780
MONDO:0002784	obsolete craniopharyngioma
MONDO:0002793	obsolete medullomyoblastoma
MONDO:0002818	obsolete adrenal cortical adenocarcinoma
MONDO:0002819	obsolete Loeffler endocarditis
MONDO:0002820	obsolete thyroid carcinoma
MONDO:0002823	obsolete thyroid gland medullary carcinoma
MONDO:0002825	obsolete Meige syndrome
MONDO:0002826	obsolete tuberculosis
MONDO:0002827	obsolete urinary system cancer
MONDO:0002830	obsolete ovary transitional cell carcinoma
MONDO:0002835	obsolete papillary transitional carcinoma
MONDO:0002838	obsolete spindle cell carcinoma
MONDO:0002841	obsolete eosinophilic gastroenteritis
MONDO:0002873	obsolete testicular germ cell tumor non-seminomatous
MONDO:0002890	obsolete gastrointestinal adenoma
MONDO:0002891	obsolete gastrointestinal neuroendocrine benign tumor
MONDO:0002893	obsolete chondroid chordoma
MONDO:0002895	obsolete dentinogenesis imperfecta
MONDO:0002902	obsolete pseudohypoparathyroidism
MONDO:0002906	obsolete scleroderma
MONDO:0002925	obsolete extraosseous Ewing's sarcoma
MONDO:0002932	obsolete conjunctival disease
MONDO:0002964	obsolete non-Langerhans-cell histiocytosis
MONDO:0002980	obsolete myofibroma
MONDO:0002983	obsolete neuromuscular junction disease
MONDO:0002985	obsolete pustulosis of palm and sole
MONDO:0002986	obsolete neuromuscular disease
MONDO:0002992	obsolete juvenile xanthogranuloma
MONDO:0003006	obsolete Bartter disease
