source	source_version	source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translator	translation_precision	translation_status	translator_expertise
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010198	rdfs:label	myotonic dystrophy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010199	rdfs:label	muscular dystrophy, Duchenne type, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010201	rdfs:label	congenital pseudomyotonia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010202	rdfs:label	myotubular myopathy 1, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010203	rdfs:label	polymyositis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010208	rdfs:label	myofibrillar myopathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010211	rdfs:label	mycosis fungoides, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010212	rdfs:label	osteosarcoma, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010215	rdfs:label	familial adenomatous polyposis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010216	rdfs:label	embryonal rhabdomyosarcoma, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010217	rdfs:label	schwannomatosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010220	rdfs:label	ameloblastoma, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010223	rdfs:label	prostate cancer, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010224	rdfs:label	benign prostatic hyperplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010225	rdfs:label	cystic hygroma, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010226	rdfs:label	lymphangiosarcoma, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010227	rdfs:label	cauda equina syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010228	rdfs:label	Dandy-Walker syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010229	rdfs:label	dysautonomia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010230	rdfs:label	hepatic encephalopathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010231	rdfs:label	Huntington disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010232	rdfs:label	hydranencephaly, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010233	rdfs:label	hydrocephalus, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010234	rdfs:label	olivopontocerebellar atrophy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010235	rdfs:label	spinal muscular atrophy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010236	rdfs:label	syringomyelia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010237	rdfs:label	polymicrogyria, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010238	rdfs:label	leukodystrophy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010239	rdfs:label	peripheral neuropathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010240	rdfs:label	Horner syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010241	rdfs:label	giant axonal neuropathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010242	rdfs:label	Alexander disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010243	rdfs:label	cerebellar degeneration, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010244	rdfs:label	L-2-hydroxyglutaricacidemia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010245	rdfs:label	hyperekplexia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010247	rdfs:label	lissencephaly and cerebellar hypoplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010249	rdfs:label	ataxia telangiectasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010252	rdfs:label	succinic semialdehyde dehydrogenase deficiency, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010258	rdfs:label	glomerulonephritis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010259	rdfs:label	nephritis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010260	rdfs:label	nephrolithiasis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010261	rdfs:label	nephrotic syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010262	rdfs:label	polycystic kidney disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010264	rdfs:label	renal hypoplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010265	rdfs:label	renal hypoplasia, unilateral, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010266	rdfs:label	renal hypoplasia, bilateral, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010267	rdfs:label	urolithiasis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010268	rdfs:label	renal dysplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010269	rdfs:label	hypospadias, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010270	rdfs:label	alkaptonuria, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010272	rdfs:label	renal agenesis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010275	rdfs:label	cryptorchidism, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010276	rdfs:label	hypogonadism, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010277	rdfs:label	orchitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010278	rdfs:label	persistent Mullerian duct syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010279	rdfs:label	hymen, imperforate, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010280	rdfs:label	priapism, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010281	rdfs:label	testicular regression syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010282	rdfs:label	azoospermia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010284	rdfs:label	allergic rhinitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010285	rdfs:label	atrophic rhinitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010286	rdfs:label	pneumothorax, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010287	rdfs:label	pulmonary hypertension, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010289	rdfs:label	choanal atresia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010290	rdfs:label	pulmonary agenesis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010291	rdfs:label	achondroplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010292	rdfs:label	ankylosing spondylitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010293	rdfs:label	anodontia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010294	rdfs:label	rheumatoid arthritis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010295	rdfs:label	osteoporosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010296	rdfs:label	Marfan syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010297	rdfs:label	osteoarthritis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010298	rdfs:label	osteochondritis dissecans, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010299	rdfs:label	osteochondrosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010300	rdfs:label	osteopetrosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010302	rdfs:label	scoliosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010303	rdfs:label	spinal stenosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010304	rdfs:label	synovial chondromatosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010305	rdfs:label	craniosynostosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010306	rdfs:label	osteochondrodysplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010310	rdfs:label	schmid metaphyseal chondrodysplasia dwarfism, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010312	rdfs:label	osteopetrosis with gingival hamartomas, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010313	rdfs:label	spondylocostal dysostosis, autosomal recessive, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010314	rdfs:label	Van den Ende-Gupta syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010315	rdfs:label	periodontitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010316	rdfs:label	hypophosphatasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-02-03/mondo.owl	en	ja	MONDO:1010318	rdfs:label	GAPO syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
