# curie_map:
#   OMIM: http://omim.org/entry/
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/omim_hasdbxref_orphanet.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2022-03-07/mappings/omim_hasdbxref_orphanet.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	predicate_id	object_id	match_type	subject_label	subject_category	predicate_label	predicate_modifier	object_label	object_category	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_source	subject_source_version	object_source	object_source_version	mapping_provider	mapping_cardinality	mapping_tool	mapping_tool_version	mapping_date	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	match_term_type	semantic_similarity_score	semantic_similarity_measure	see_also	other	comment
OMIM:618916	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 87																																	
OMIM:618915	oboInOwl:hasDbXref	Orphanet:90635	HumanCurated	deafness, autosomal dominant 77																																	
OMIM:618914	oboInOwl:hasDbXref	Orphanet:528084	HumanCurated	neurodevelopmental, jaw, eye, and digital syndrome																																	
OMIM:618913	oboInOwl:hasDbXref	Orphanet:3337	HumanCurated	fanconi renotubular syndrome 5																																	
OMIM:618910	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 86																																	
OMIM:257920	oboInOwl:hasDbXref	Orphanet:293843	HumanCurated	3mc syndrome 1																																	
OMIM:257920	oboInOwl:hasDbXref	Orphanet:2506	HumanCurated	3mc syndrome 1																																	
OMIM:616322	oboInOwl:hasDbXref	Orphanet:98913	HumanCurated	myasthenic syndrome, congenital, 3b, fast-channel																																	
OMIM:616322	oboInOwl:hasDbXref	Orphanet:590	HumanCurated	myasthenic syndrome, congenital, 3b, fast-channel																																	
OMIM:104300	oboInOwl:hasDbXref	Orphanet:1020	HumanCurated	alzheimer disease																																	
OMIM:618987	oboInOwl:hasDbXref	Orphanet:183707	HumanCurated	immunodeficiency 73c with defective neutrophil chemotaxis and hypogammaglobulinemia																																	
OMIM:618974	oboInOwl:hasDbXref	Orphanet:528084	HumanCurated	li-ghorbani-weisz-hubshman syndrome																																	
OMIM:104310	oboInOwl:hasDbXref	Orphanet:1020	HumanCurated	alzheimer disease 2																																	
OMIM:618977	oboInOwl:hasDbXref	Orphanet:98673	HumanCurated	optic atrophy 12																																	
OMIM:618961	oboInOwl:hasDbXref	Orphanet:589435	HumanCurated	spondylometaphyseal dysplasia with corneal dystrophy																																	
OMIM:159550	oboInOwl:hasDbXref	Orphanet:2585	HumanCurated	ataxia-pancytopenia syndrome																																	
OMIM:218330	oboInOwl:hasDbXref	Orphanet:1515	HumanCurated	cranioectodermal dysplasia 1																																	
OMIM:146255	oboInOwl:hasDbXref	Orphanet:2237	HumanCurated	hypoparathyroidism, sensorineural deafness, and renal dysplasia syndrome																																	
OMIM:618959	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 88																																	
OMIM:618955	oboInOwl:hasDbXref	Orphanet:791	HumanCurated	retinitis pigmentosa 89																																	
OMIM:232700	oboInOwl:hasDbXref	Orphanet:369	HumanCurated	glycogen storage disease 6																																	
OMIM:617698	oboInOwl:hasDbXref	Orphanet:505216	HumanCurated	3-methylglutaconic aciduria,  iia 9																																	
OMIM:616366	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 32																																	
OMIM:273250	oboInOwl:hasDbXref	Orphanet:983	HumanCurated	46,xy sex reversal 11																																	
OMIM:604377	oboInOwl:hasDbXref	Orphanet:1561	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 2																																	
OMIM:603041	oboInOwl:hasDbXref	Orphanet:298	HumanCurated	mitochondrial DNA depletion syndrome 1 (mngie type)																																	
OMIM:616354	oboInOwl:hasDbXref	Orphanet:397709	HumanCurated	spinocerebellar ataxia, autosomal recessive 20																																	
OMIM:604364	oboInOwl:hasDbXref	Orphanet:98820	HumanCurated	epilepsy, familial focal, with variable foci 1																																	
OMIM:308300	oboInOwl:hasDbXref	Orphanet:464	HumanCurated	incontinentia pigmenti																																	
OMIM:616346	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 31																																	
OMIM:616346	oboInOwl:hasDbXref	Orphanet:2382	HumanCurated	developmental and epileptic encephalopathy 31																																	
OMIM:617675	oboInOwl:hasDbXref	Orphanet:502423	HumanCurated	myopathy, mitochondrial, and ataxia																																	
OMIM:205100	oboInOwl:hasDbXref	Orphanet:300605	HumanCurated	amyotrophic lateral sclerosis 2, juvenile																																	
OMIM:616341	oboInOwl:hasDbXref	Orphanet:1935	HumanCurated	developmental and epileptic encephalopathy 30																																	
OMIM:616341	oboInOwl:hasDbXref	Orphanet:3451	HumanCurated	developmental and epileptic encephalopathy 30																																	
OMIM:616341	oboInOwl:hasDbXref	Orphanet:1934	HumanCurated	developmental and epileptic encephalopathy 30																																	
OMIM:616340	oboInOwl:hasDbXref	Orphanet:90635	HumanCurated	deafness, autosomal dominant 67																																	
OMIM:604356	oboInOwl:hasDbXref	Orphanet:233	HumanCurated	duane retraction syndrome 2																																	
OMIM:617660	oboInOwl:hasDbXref	Orphanet:521438	HumanCurated	vertebral, cardiac, renal, and limb defects syndrome 1																																	
OMIM:616339	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 29																																	
OMIM:617667	oboInOwl:hasDbXref	Orphanet:2052	HumanCurated	fraser syndrome 3																																	
OMIM:615006	oboInOwl:hasDbXref	Orphanet:3451	HumanCurated	developmental and epileptic encephalopathy 15																																	
OMIM:615083	oboInOwl:hasDbXref	Orphanet:220460	HumanCurated	colorectal cancer, susceptibility to, 12																																	
OMIM:615083	oboInOwl:hasDbXref	Orphanet:447877	HumanCurated	colorectal cancer, susceptibility to, 12																																	
OMIM:615074	oboInOwl:hasDbXref	Orphanet:363686	HumanCurated	gand syndrome																																	
OMIM:615071	oboInOwl:hasDbXref	Orphanet:319671	HumanCurated	alazami syndrome																																	
OMIM:123450	oboInOwl:hasDbXref	Orphanet:281	HumanCurated	cri-du-chat syndrome																																	
OMIM:616395	oboInOwl:hasDbXref	Orphanet:33364	HumanCurated	trichothiodystrophy 3, photosensitive																																	
OMIM:616393	oboInOwl:hasDbXref	Orphanet:178469	HumanCurated	mental retardation, autosomal dominant 38																																	
OMIM:616390	oboInOwl:hasDbXref	Orphanet:33364	HumanCurated	trichothiodystrophy 2, photosensitive																																	
OMIM:615058	oboInOwl:hasDbXref	Orphanet:215	HumanCurated	night blindness, congenital stationary,  iia 1f																																	
OMIM:615059	oboInOwl:hasDbXref	Orphanet:55654	HumanCurated	hypotrichosis 11																																	
OMIM:604393	oboInOwl:hasDbXref	Orphanet:65	HumanCurated	leber congenital amaurosis 4																																	
OMIM:604393	oboInOwl:hasDbXref	Orphanet:1872	HumanCurated	leber congenital amaurosis 4																																	
OMIM:604393	oboInOwl:hasDbXref	Orphanet:791	HumanCurated	leber congenital amaurosis 4																																	
OMIM:308350	oboInOwl:hasDbXref	Orphanet:3451	HumanCurated	developmental and epileptic encephalopathy 1																																	
OMIM:308350	oboInOwl:hasDbXref	Orphanet:1934	HumanCurated	developmental and epileptic encephalopathy 1																																	
OMIM:308350	oboInOwl:hasDbXref	Orphanet:3175	HumanCurated	developmental and epileptic encephalopathy 1																																	
OMIM:308350	oboInOwl:hasDbXref	Orphanet:364063	HumanCurated	developmental and epileptic encephalopathy 1																																	
OMIM:219700	oboInOwl:hasDbXref	Orphanet:586	HumanCurated	cystic fibrosis																																	
OMIM:122100	oboInOwl:hasDbXref	Orphanet:98954	HumanCurated	corneal dystrophy, meesmann, 1																																	
OMIM:612841	oboInOwl:hasDbXref	Orphanet:444	HumanCurated	hypotrichosis 5																																	
OMIM:110100	oboInOwl:hasDbXref	Orphanet:126	HumanCurated	blepharophimosis, ptosis, and epicanthus inversus																																	
OMIM:110100	oboInOwl:hasDbXref	Orphanet:572361	HumanCurated	blepharophimosis, ptosis, and epicanthus inversus																																	
OMIM:110100	oboInOwl:hasDbXref	Orphanet:572354	HumanCurated	blepharophimosis, ptosis, and epicanthus inversus																																	
OMIM:311900	oboInOwl:hasDbXref	Orphanet:2886	HumanCurated	tarp syndrome																																	
OMIM:166700	oboInOwl:hasDbXref	Orphanet:1306	HumanCurated	buschke-ollendorff syndrome																																	
OMIM:166700	oboInOwl:hasDbXref	Orphanet:166119	HumanCurated	buschke-ollendorff syndrome																																	
OMIM:248200	oboInOwl:hasDbXref	Orphanet:827	HumanCurated	stargardt disease 1																																	
OMIM:615095	oboInOwl:hasDbXref	Orphanet:329228	HumanCurated	microcephaly 10, primary, autosomal recessive																																	
OMIM:611556	oboInOwl:hasDbXref	Orphanet:137625	HumanCurated	glycogen storage disease 0, muscle																																	
OMIM:611553	oboInOwl:hasDbXref	Orphanet:648	HumanCurated	noonan syndrome 5																																	
OMIM:600881	oboInOwl:hasDbXref	Orphanet:98985	HumanCurated	cataract 10, multiple types																																	
OMIM:600881	oboInOwl:hasDbXref	Orphanet:441452	HumanCurated	cataract 10, multiple types																																	
OMIM:600881	oboInOwl:hasDbXref	Orphanet:98991	HumanCurated	cataract 10, multiple types																																	
OMIM:600881	oboInOwl:hasDbXref	Orphanet:91492	HumanCurated	cataract 10, multiple types																																	
OMIM:600881	oboInOwl:hasDbXref	Orphanet:98993	HumanCurated	cataract 10, multiple types																																	
OMIM:610202	oboInOwl:hasDbXref	Orphanet:91492	HumanCurated	cataract 21, multiple types																																	
OMIM:154780	oboInOwl:hasDbXref	Orphanet:560	HumanCurated	marshall syndrome																																	
OMIM:609040	oboInOwl:hasDbXref	Orphanet:217656	HumanCurated	arrhythmogenic right ventricular dysplasia, familial, 9																																	
OMIM:610021	oboInOwl:hasDbXref	Orphanet:165991	HumanCurated	hyperinsulinemic hypoglycemia, familial, 7																																	
OMIM:180860	oboInOwl:hasDbXref	Orphanet:813	HumanCurated	silver-russell syndrome 1																																	
OMIM:226700	oboInOwl:hasDbXref	Orphanet:79404	HumanCurated	epidermolysis bullosa, junctional, herlitz  iia																																	
OMIM:124900	oboInOwl:hasDbXref	Orphanet:494444	HumanCurated	deafness, autosomal dominant 1, with or without thrombocytopenia																																	
OMIM:238700	oboInOwl:hasDbXref	Orphanet:2203	HumanCurated	hyperlysinemia,  iia 1																																	
OMIM:610017	oboInOwl:hasDbXref	Orphanet:3237	HumanCurated	multiple synostoses syndrome 2																																	
OMIM:612674	oboInOwl:hasDbXref	Orphanet:171848	HumanCurated	polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract																																	
OMIM:609015	oboInOwl:hasDbXref	Orphanet:746	HumanCurated	mitochondrial trifunctional protein deficiency																																	
OMIM:610003	oboInOwl:hasDbXref	Orphanet:1947	HumanCurated	ceroid lipofuscinosis, neuronal, 8, northern epilepsy variant																																	
OMIM:610006	oboInOwl:hasDbXref	Orphanet:79157	HumanCurated	2-methylbutyryl-coa dehydrogenase deficiency																																	
OMIM:613981	oboInOwl:hasDbXref	Orphanet:90368	HumanCurated	hypotrichosis 3																																	
OMIM:612657	oboInOwl:hasDbXref	Orphanet:1872	HumanCurated	cone-rod dystrophy 12																																	
OMIM:612651	oboInOwl:hasDbXref	Orphanet:199332	HumanCurated	endocrine-cerebroosteodysplasia																																	
OMIM:613985	oboInOwl:hasDbXref	Orphanet:231222	HumanCurated	beta-thalassemia																																	
OMIM:613985	oboInOwl:hasDbXref	Orphanet:848	HumanCurated	beta-thalassemia																																	
OMIM:613985	oboInOwl:hasDbXref	Orphanet:231214	HumanCurated	beta-thalassemia																																	
OMIM:269860	oboInOwl:hasDbXref	Orphanet:93268	HumanCurated	short-rib thoracic dysplasia 12																																	
OMIM:202700	oboInOwl:hasDbXref	Orphanet:486	HumanCurated	neutropenia, severe congenital, 1, autosomal dominant																																	
OMIM:609069	oboInOwl:hasDbXref	Orphanet:65288	HumanCurated	pancreatic and cerebellar agenesis																																	
OMIM:115150	oboInOwl:hasDbXref	Orphanet:1340	HumanCurated	cardiofaciocutaneous syndrome 1																																	
OMIM:214700	oboInOwl:hasDbXref	Orphanet:53689	HumanCurated	diarrhea 1, secretory chloride, congenital																																	
OMIM:609060	oboInOwl:hasDbXref	Orphanet:137681	HumanCurated	combined oxidative phosphorylation deficiency 1																																	
OMIM:255200	oboInOwl:hasDbXref	Orphanet:169186	HumanCurated	myopathy, centronuclear, 2																																	
OMIM:611377	oboInOwl:hasDbXref	Orphanet:140908	HumanCurated	brachydactyly,  iia b2																																	
OMIM:611377	oboInOwl:hasDbXref	Orphanet:93383	HumanCurated	brachydactyly,  iia b2																																	
OMIM:609049	oboInOwl:hasDbXref	Orphanet:2670	HumanCurated	pierson syndrome																																	
OMIM:609056	oboInOwl:hasDbXref	Orphanet:370933	HumanCurated	salt and pepper developmental regression syndrome																																	
OMIM:618826	oboInOwl:hasDbXref	Orphanet:791	HumanCurated	retinitis pigmentosa 88																																	
OMIM:618824	oboInOwl:hasDbXref	Orphanet:1980	HumanCurated	basal ganglia calcification, idiopathic, 8, autosomal recessive																																	
OMIM:610099	oboInOwl:hasDbXref	Orphanet:399086	HumanCurated	myopathy, distal, 3																																	
OMIM:136760	oboInOwl:hasDbXref	Orphanet:391474	HumanCurated	frontonasal dysplasia 1																																	
OMIM:270800	oboInOwl:hasDbXref	Orphanet:100986	HumanCurated	spastic paraplegia 5a, autosomal recessive																																	
OMIM:618806	oboInOwl:hasDbXref	Orphanet:169095	HumanCurated	t-cell lymphopenia, infantile, with or without nail dystrophy, autosomal dominant																																	
OMIM:618801	oboInOwl:hasDbXref	Orphanet:244	HumanCurated	ciliary dyskinesia, primary, 45																																	
OMIM:606812	oboInOwl:hasDbXref	Orphanet:24	HumanCurated	fumarase deficiency																																	
OMIM:604229	oboInOwl:hasDbXref	Orphanet:708	HumanCurated	anterior segment dysgenesis 5																																	
OMIM:618853	oboInOwl:hasDbXref	Orphanet:93347	HumanCurated	anauxetic dysplasia 3																																	
OMIM:103100	oboInOwl:hasDbXref	Orphanet:454718	HumanCurated	adie pupil																																	
OMIM:617527	oboInOwl:hasDbXref	Orphanet:521426	HumanCurated	neurodevelopmental disorder with progressive microcephaly, spasticity, and brain anomalies																																	
OMIM:618858	oboInOwl:hasDbXref	Orphanet:99885	HumanCurated	diabetes mellitus, permanent neonatal, 4																																	
OMIM:618857	oboInOwl:hasDbXref	Orphanet:99885	HumanCurated	diabetes mellitus, permanent neonatal, 3																																	
OMIM:618856	oboInOwl:hasDbXref	Orphanet:99885	HumanCurated	diabetes mellitus, permanent neonatal, 2																																	
OMIM:618855	oboInOwl:hasDbXref	Orphanet:166105	HumanCurated	combined oxidative phosphorylation deficiency 44																																	
OMIM:618841	oboInOwl:hasDbXref	Orphanet:478	HumanCurated	hypogonadotropic hypogonadism 25 with anosmia																																	
OMIM:618840	oboInOwl:hasDbXref	Orphanet:2850	HumanCurated	alopecia-intellectual disability syndrome 4																																	
