subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_set_id	mapping_set_title	mapping_set_confidence	confidence	comment
mondo:0018229	Stevens-Johnson syndrome	skos:exactMatch	icd10:L51.1	Bullous erythema multiforme	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018229 icd11:450167795 icd10:L51.1
mondo:0019338	sarcoidosis	skos:exactMatch	icd10:D86.9	Sarcoidosis, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019338 icd11:330792642 icd10:D86.9
mondo:0019345	shigellosis	skos:exactMatch	icd10:A03.9	Shigellosis, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A03.9 icd11:2080365623 mondo:0019345
mondo:0044983	benign lipomatous neoplasm	skos:exactMatch	icd10:D17.9	Benign lipomatous neoplasm, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0044983 icd11:226447034 icd10:D17.9
mondo:0100345	lactose intolerance	skos:exactMatch	icd10:E73.9	Lactose intolerance, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0100345 icd11:1026224967 icd10:E73.9
mondo:0000367	taeniasis	skos:exactMatch	icd10:B68.9	Taeniasis, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0000367 icd11:733748279 icd10:B68.9
mondo:0001106	kidney failure	skos:exactMatch	icd10:N17-N19	Renal failure	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001106 icd11:761526554 icd10:N17-N19
mondo:0001195	spotted fever	skos:exactMatch	icd10:A77.9	Spotted fever, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A77.9 icd11:9953620 mondo:0001195
mondo:0001195	spotted fever	skos:exactMatch	icd10:A77	Spotted fever [tick-borne rickettsioses]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001195 icd11:9953620 icd10:A77
mondo:0001444	Chagas disease	skos:exactMatch	icd10:B57.5	Chagas disease (chronic) with other organ involvement	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:B57.5 icd11:1365585570 mondo:0001444
mondo:0001734	tuberous sclerosis	skos:exactMatch	icd10:Q85.1	Tuberous sclerosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q85.1 icd11:1903085809 mondo:0001734
mondo:0002008	labyrinthitis	skos:exactMatch	icd10:H83.0	Labyrinthitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:H83.0 icd11:901550793 mondo:0002008
mondo:0002026	candidiasis	skos:exactMatch	icd11:2055968951	Candidosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0002026 icd10:B37 icd11:2055968951
mondo:0002492	acute kidney injury	skos:exactMatch	icd10:N17.9	Acute renal failure, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0002492 icd11:476391827 icd10:N17.9
mondo:0003009	hyperaldosteronism	skos:exactMatch	icd10:E26.9	Hyperaldosteronism, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0003009 icd11:1937534076 icd10:E26.9
mondo:0004359	delusional disorder	skos:exactMatch	icd10:F22.9	Persistent delusional disorder, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0004359 icd11:1974996783 icd10:F22.9
mondo:0004656	rubella	skos:exactMatch	icd10:B06.8	Rubella with other complications	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:B06.8 icd11:410022648 mondo:0004656
mondo:0004656	rubella	skos:exactMatch	icd10:B06	Rubella [German measles]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:B06 icd11:410022648 mondo:0004656
mondo:0004933	hypoplastic left heart syndrome	skos:exactMatch	icd10:Q23.4	Hypoplastic left heart syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q23.4 icd11:1811800027 mondo:0004933
mondo:0004977	angioimmunoblastic T-cell lymphoma	skos:exactMatch	icd10:C86.5	Angioimmunoblastic T-cell lymphoma	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:C86.5 icd11:1254954229 mondo:0004977
mondo:0005021	dilated cardiomyopathy	skos:exactMatch	icd10:I42.0	Dilated cardiomyopathy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:I42.0 icd11:1916294688 mondo:0005021
mondo:0005091	severe acute respiratory syndrome	skos:exactMatch	icd10:U04	Severe acute respiratory syndrome [SARS]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:U04 icd11:652944603 mondo:0005091
mondo:0005420	hypothyroidism	skos:exactMatch	icd10:E03.9	Hypothyroidism, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E03.9 icd11:1722092627 mondo:0005420
mondo:0005445	visceral leishmaniasis	skos:exactMatch	icd10:B55.0	Visceral leishmaniasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005445 icd11:1646564717 icd10:B55.0
mondo:0005446	cutaneous leishmaniasis	skos:exactMatch	icd10:B55.1	Cutaneous leishmaniasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005446 icd11:124737785 icd10:B55.1
mondo:0005508	hereditary multiple osteochondromas	skos:exactMatch	icd10:Q78.6	Multiple congenital exostoses	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q78.6 icd11:1578364807 mondo:0005508
mondo:0005526	tetanus	skos:exactMatch	icd10:A35	Other tetanus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A35 icd11:1793762788 mondo:0005526
mondo:0005619	typhoid fever	skos:exactMatch	icd10:A01.0	Typhoid fever	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005619 icd11:1528414070 icd10:A01.0
mondo:0005649	appendicitis	skos:exactMatch	icd10:K37	Unspecified appendicitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:K37 icd11:1881255733 mondo:0005649
mondo:0005661	babesiosis	skos:exactMatch	icd10:B60.0	Babesiosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:B60.0 icd11:1947003329 mondo:0005661
mondo:0005662	balantidiasis	skos:exactMatch	icd10:A07.0	Balantidiasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005662 icd11:2090337975 icd10:A07.0
mondo:0005692	cat-scratch disease	skos:exactMatch	icd10:A28.1	Cat-scratch disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A28.1 icd11:2003001085 mondo:0005692
mondo:0005711	congenital diaphragmatic hernia	skos:exactMatch	icd10:Q79.0	Congenital diaphragmatic hernia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q79.0 icd11:1414428936 mondo:0005711
mondo:0005715	congenital toxoplasmosis	skos:exactMatch	icd10:P37.1	Congenital toxoplasmosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:P37.1 icd11:1194018225 mondo:0005715
mondo:0005737	Ebola hemorrhagic fever	skos:exactMatch	icd10:A98.4	Ebola virus disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005737 icd11:792755706 icd10:A98.4
mondo:0005774	glanders	skos:exactMatch	icd10:A24.0	Glanders	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005774 icd11:1563156715 icd10:A24.0
mondo:0005802	hymenolepiasis	skos:exactMatch	icd10:B71.0	Hymenolepiasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005802 icd11:2028864113 icd10:B71.0
mondo:0005820	Lassa fever	skos:exactMatch	icd10:A96.2	Lassa fever	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A96.2 icd11:515020316 mondo:0005820
mondo:0005838	mansonelliasis	skos:exactMatch	icd10:B74.4	Mansonelliasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005838 icd11:1504434405 icd10:B74.4
mondo:0005885	optic neuritis	skos:exactMatch	icd11:191455598	Idiopathic inflammatory optic neuropathy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd11:191455598 icd10:H46 mondo:0005885
mondo:0005895	paragonimiasis	skos:exactMatch	icd10:B66.4	Paragonimiasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:B66.4 icd11:1422824299 mondo:0005895
mondo:0005942	Reye syndrome	skos:exactMatch	icd10:G93.7	Reye syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005942 icd11:649014905 icd10:G93.7
mondo:0005988	toxocariasis	skos:exactMatch	icd10:B83.0	Visceral larva migrans	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005988 icd11:1794729263 icd10:B83.0
mondo:0006015	Waterhouse-Friderichsen syndrome	skos:exactMatch	icd10:A39.1	Waterhouse-Friderichsen syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0006015 icd11:2072098125 icd10:A39.1
mondo:0006676	beriberi	skos:exactMatch	icd10:E51.1	Beriberi	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0006676 icd11:632832064 icd10:E51.1
mondo:0006851	meconium aspiration syndrome	skos:exactMatch	icd10:P24.0	Neonatal aspiration of meconium	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:P24.0 icd11:872221482 mondo:0006851
mondo:0006861	myeloid sarcoma	skos:exactMatch	icd10:C92.3	Myeloid sarcoma	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:C92.3 icd11:1988933820 mondo:0006861
mondo:0006982	subacute thyroiditis	skos:exactMatch	icd10:E06.1	Subacute thyroiditis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0006982 icd11:1320394379 icd10:E06.1
mondo:0007016	vitamin A deficiency	skos:exactMatch	icd10:E50.9	Vitamin A deficiency, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E50.9 icd11:435342452 mondo:0007016
mondo:0007016	vitamin A deficiency	skos:exactMatch	icd10:E64.1	Sequelae of vitamin A deficiency	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0007016 icd11:435342452 icd10:E64.1
mondo:0007032	prune belly syndrome	skos:exactMatch	icd10:Q79.4	Prune belly syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q79.4 icd11:1393408621 mondo:0007032
mondo:0007037	achondroplasia	skos:exactMatch	icd10:Q77.4	Achondroplasia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0007037 icd11:24224082 icd10:Q77.4
mondo:0007100	familial amyloid neuropathy	skos:exactMatch	icd10:E85.1	Neuropathic heredofamilial amyloidosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0007100 icd11:807065795 icd10:E85.1
mondo:0007125	ankyloglossia	skos:exactMatch	icd10:Q38.1	Ankyloglossia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0007125 icd11:1838543063 icd10:Q38.1
mondo:0007275	carpal tunnel syndrome	skos:exactMatch	icd10:G56.0	Carpal tunnel syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:G56.0 icd11:1275186848 mondo:0007275
mondo:0007345	aorta coarctation	skos:exactMatch	icd10:Q25.1	Coarctation of aorta	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q25.1 icd11:1524185114 mondo:0007345
mondo:0007416	Balkan nephropathy	skos:exactMatch	icd10:N15.0	Balkan nephropathy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0007416 icd11:18497836 icd10:N15.0
mondo:0007661	Tourette syndrome	skos:exactMatch	icd10:F95.2	Combined vocal and multiple motor tic disorder [de la Tourette]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0007661 icd11:119340957 icd10:F95.2
mondo:0007745	Gilbert syndrome	skos:exactMatch	icd10:E80.4	Gilbert syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0007745 icd11:1947520963 icd10:E80.4
mondo:0007878	congenital laryngomalacia	skos:exactMatch	icd10:Q31.5	Congenital laryngomalacia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0007878 icd11:64182721 icd10:Q31.5
mondo:0007925	myelodysplastic syndrome associated with isolated del(5q)	skos:exactMatch	icd10:D46.6	Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D46.6 icd11:420472577 mondo:0007925
mondo:0007955	Meckel diverticulum	skos:exactMatch	icd10:Q43.0	Meckel diverticulum	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0007955 icd11:216192536 icd10:Q43.0
mondo:0008039	tropical spastic paraparesis	skos:exactMatch	icd10:G04.1	Human T-cell lymphotropic virus associated myelopathy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0008039 icd11:1043229589 icd10:G04.1
mondo:0008170	ovarian cancer	skos:exactMatch	icd10:C56	Malignant neoplasm of ovary	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:C56 icd11:685124533 mondo:0008170
mondo:0008183	annular pancreas	skos:exactMatch	icd10:Q45.1	Annular pancreas	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q45.1 icd11:1311285827 mondo:0008183
mondo:0008475	spondylolisthesis	skos:exactMatch	icd10:M43.1	Spondylolisthesis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:M43.1 icd11:1075039772 mondo:0008475
mondo:0008487	polycystic ovary syndrome	skos:exactMatch	icd10:E28.2	Polycystic ovarian syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0008487 icd11:1213633323 icd10:E28.2
mondo:0008542	tetralogy of fallot	skos:exactMatch	icd10:Q21.3	Tetralogy of Fallot	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q21.3 icd11:90973426 mondo:0008542
mondo:0008575	nicotine dependence	skos:exactMatch	icd10:F17.2	Mental and behavioural disorders due to use of tobacco : dependence syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:F17.2 icd11:1699574100 mondo:0008575
mondo:0008599	trigeminal neuralgia	skos:exactMatch	icd10:G50.0	Trigeminal neuralgia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0008599 icd11:1803581281 icd10:G50.0
mondo:0008855	MHC class II deficiency	skos:exactMatch	icd10:D81.7	Major histocompatibility complex class II deficiency	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D81.7 icd11:2021339495 mondo:0008855
mondo:0009047	cryptorchidism	skos:exactMatch	icd10:Q53	Undescended testicle	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q53 icd11:1134950387 mondo:0009047
mondo:0009107	diastrophic dysplasia	skos:exactMatch	icd10:Q77.5	Dystrophic dysplasia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q77.5 icd11:1681550532 mondo:0009107
mondo:0009131	Riley-Day syndrome	skos:exactMatch	icd10:G90.1	Familial dysautonomia [Riley-Day]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:G90.1 icd11:831377479 mondo:0009131
mondo:0009144	Ebstein anomaly	skos:exactMatch	icd10:Q22.5	Ebstein anomaly	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0009144 icd11:307157712 icd10:Q22.5
mondo:0009563	maple syrup urine disease	skos:exactMatch	icd10:E71.0	Maple-syrup-urine disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E71.0 icd11:1623706568 mondo:0009563
mondo:0009835	subacute sclerosing panencephalitis	skos:exactMatch	icd10:A81.1	Subacute sclerosing panencephalitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A81.1 icd11:1098683540 mondo:0009835
mondo:0009891	acquired polycythemia vera	skos:exactMatch	icd10:D45	Polycythaemia vera	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0009891 icd11:818364947 icd10:D45
mondo:0010138	thyrotoxicosis	skos:exactMatch	icd10:E05	Thyrotoxicosis [hyperthyroidism]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0010138 icd11:1470387017 icd10:E05
mondo:0010298	Lesch-Nyhan syndrome	skos:exactMatch	icd10:E79.1	Lesch-Nyhan syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0010298 icd11:1886495906 icd10:E79.1
mondo:0010518	Wiskott-Aldrich syndrome	skos:exactMatch	icd10:D82.0	Wiskott-Aldrich syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D82.0 icd11:168952525 mondo:0010518
mondo:0010631	incontinentia pigmenti	skos:exactMatch	icd10:Q82.3	Incontinentia pigmenti	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0010631 icd11:1542530268 icd10:Q82.3
mondo:0011399	alpha thalassemia spectrum	skos:exactMatch	icd10:D56.0	Alpha thalassaemia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0011399 icd11:531667506 icd10:D56.0
mondo:0015200	anisakiasis	skos:exactMatch	icd10:B81.0	Anisakiasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:B81.0 icd11:2005274000 mondo:0015200
mondo:0015260	diphyllobothriasis	skos:exactMatch	icd10:B70.0	Diphyllobothriasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015260 icd11:1679215344 icd10:B70.0
mondo:0015614	dermatitis herpetiformis	skos:exactMatch	icd10:L13.0	Dermatitis herpetiformis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L13.0 icd11:286313127 mondo:0015614
mondo:0015691	hypereosinophilic syndrome	skos:exactMatch	icd10:I42.3	Endomyocardial (eosinophilic) disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015691 icd11:110429919 icd10:I42.3
mondo:0015766	cholera	skos:exactMatch	icd10:A00.9	Cholera, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015766 icd11:257068234 icd10:A00.9
mondo:0015943	eosinophilic granulomatosis with polyangiitis	skos:exactMatch	icd10:M30.1	Polyarteritis with lung involvement [Churg-Strauss]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015943 icd11:835880885 icd10:M30.1
